lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,lumina,ERBB2,ERBB2,ERBB2,ERBB2,ERBB2,ERBB2,basal,basal,basal,basal,basal,basal,basal,normal,normal,normal,normal,normal,normal,normal,normal,normal,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines,cell_lines
-2.549435907559085,0.6563437938873762,-0.2225899054651715,2.1013457201408197,-0.1789342581463364,1.7375486591505267,2.1217183555562764,0.04079916669180065,-0.7755614381704168,-0.7115331554361252,-0.5689247075279303,-0.38702617703278386,0.2809052269453939,3.3615387394111944,1.2937162447423693,0.36385095685118074,0.29691229762896676,-0.02613949253041331,0.5559358050540554,0.049530296155567685,0.0015090841048489769,0.7858555475999204,-0.49179973059798826,1.1423766673704072,0.5632117462738613,0.10337226118213093,1.2180464560563886,0.029157660740111262,-0.6547808139216394,-0.36374316512940513,-0.42631625961973557,0.6941786882303668,0.0669925550831016,0.052440672643489866,0.7218272648656288,0.9051809836047365,-0.3331842120062205,-0.26479036454004545,-0.2880733764434242,-1.8451247974818776,-0.5674695192839692,-0.19057576409802568,0.24307033260240352,-0.4030332477163568,-1.2412216762379915,-0.14400974029126823,-0.47433747167045415,-1.932436092119548,-1.184469334723506,-0.7042572142163193,-0.29971488239511357,-0.752278426267038,-0.8090307677815237,-0.5965732841631927
0.42523377052370476,0.09188198660379651,0.8809755813900529,0.1627393706254195,-0.7084843738222636,-0.7181467443706665,-1.6231887857377607,-0.07881989308465895,-0.30588560097213263,0.2561422859266499,-0.2978336255151301,-0.5587176303220148,-2.3027755143087814,0.8793651862986522,3.3625944172382587,1.062950226718312,0.30123334848586447,-0.6440685701662426,1.6169261381600917,0.5669485385669508,-0.05788475689645214,-2.090203362243912,0.23359675464704252,-0.7229779296448681,0.3141165092170687,0.6152603913089665,0.18045371663082527,1.1676259076593458,0.051622109318783437,1.099989313820524,-0.07076791762765633,-0.9725891688119491,0.06933645532418917,0.7199360722500004,1.5782766559664791,0.9405601997718721,0.7698583200834167,0.5717797238411524,-2.7585173251751294,-0.4878602463003919,-0.003131323788834393,0.7779102955404192,-0.16900201820308824,0.014583022216571376,0.06772606023278864,-0.10941739982126891,-0.6650037063544494,-1.4573180913235069,0.1144275178834038,0.051622109318783437,-0.10941739982126891,-1.2157588276134286,-0.6601725210802478,-0.15772925256328466
1.003991197770271,0.245791685437788,-0.19862113733387327,-0.18797226777864184,-0.35977402993637675,1.5392743740799077,-1.842806596661617,-0.6125072007138708,0.08747849138334643,-0.298010586516034,-0.021139978080014905,-0.33066711981874386,-0.9092556989863221,-0.5606827022117445,1.0969913252192927,0.6177921952338752,0.034234143607188953,-0.19365166487476515,0.3806773664707204,0.3600895519972728,-0.28949149087184867,-1.6994018199844998,-2.1402650195710833,-1.1378514321052917,0.3302727172426246,-0.5628124761227906,-0.6551026789347968,0.6504487285365851,-0.5017589573394634,0.6369601604332918,-0.06373545630094095,-0.7857288121456367,-1.064019269855687,0.22094432314224788,0.5851356619311653,3.3786891085868955,-0.28168231986467895,0.3245933201465011,1.003991197770271,-1.105194898802582,-0.20288068515596588,0.03352421897017344,0.9542964731791906,0.858456647182107,2.146969863365119,-0.458453554481522,0.1009670594866396,-2.522204474285387,-0.7793394904124978,1.003991197770271,-0.09000266787051193,1.003991197770271,0.2514710825339115,1.003991197770271
1.246079398528703,-0.356243208636492,-1.885793112751245,0.26563261743092464,0.3701606818124691,-0.6393951805054863,0.3913309226998707,0.4111780235318094,1.214324037197601,0.14655001243929167,0.09494755027625065,1.3122364013018326,-1.9360724348588232,-0.4197539312986966,1.010560468656362,0.07642358949977439,0.9774819672697975,0.26430947737546207,0.5090903876360409,-0.5891158583979076,0.11876407127457728,0.0406988080022846,-0.9582719338719701,0.11744093121911468,-0.1260168389860016,-0.09558461771036218,0.23520039615528507,1.2407868383068528,0.7948886396159601,0.9510191661605457,0.6744828945688646,0.7300547768982933,-0.8114033877156227,-0.8563901496013507,-0.5203125755138531,-0.7928794269391465,-1.3062577684586312,-0.679089382169364,-1.2718561270166038,-1.9056402135831836,-0.4091688108549956,-0.8325736286030241,-0.2768548053087369,0.8345828412798378,-1.4147552530065637,0.4191168638645849,-1.6145494013814143,2.1484609163541886,1.2474025385841656,2.4779227901643734,-1.4306329336721146,-0.8378661888248745,0.38471522242255773,1.2606339391387915
-3.3152884787132115,-0.03926302721675535,-1.0084305274768466,0.4034431148773603,0.7264989482973906,-0.5106852433926515,-1.2931982621211695,0.5087353865105554,0.7360709729913174,0.6977828742156102,0.10910335553911041,-0.2474545643096638,0.649922750745976,-0.572903403903176,0.3220809049789823,0.0014180777324336285,-0.6159775150258465,-1.6138610893677183,0.5135213988575188,-0.31206573099366997,-0.06319308895157244,0.44412421982654926,0.1019243370186653,1.3606455842700427,-1.477459737479261,0.568560540847598,-0.7715229163021575,0.9705855779925247,1.6741293929961463,0.0014180777324336285,1.7937797016702317,-1.2620891818659075,0.8341842261040675,-0.7021257372711881,-0.029691002522828584,2.471000448765555,-0.0823371383394261,-0.8624571508944625,-0.4460740767086455,-1.7574414597766206,0.48001931242877494,0.08038728145732994,-0.2330965272687736,0.43694520130610415,-0.21395247788091995,0.8940093804411101,-1.3913115152339197,-0.19002241614610293,1.442007794168421,0.537451460592336,0.7025688865625737,0.9777645965129699,-0.15891333589084072,-1.2692682003863522
-5.75170367327203,-0.28405313215646155,-0.09086838232712999,0.3247398902786752,-0.7999086262953253,-0.14412471876656738,-0.4688839468580383,-0.8667401073173645,-0.2193101349163613,-0.3738579347798266,-0.285097374047431,0.006246113533020426,-0.4271142712192639,0.017732774333683393,0.2599968930385749,0.016688532442714035,0.28505869842183956,-0.029258110759937787,0.2182272173998005,0.24642174845597326,0.07934304590087564,-0.5701754102820662,-0.05118719047029436,-0.45739728605737534,-0.04074477156060075,0.5200131238899455,0.4792876901421405,0.5377652360364247,-0.027169626977999062,0.4928628347247421,1.2154782232755392,0.132599382340313,0.26835082816632977,0.17541329987005677,0.2338908457643409,0.3487574537709705,0.6181718616410654,0.1221569634306194,-0.5597329913723725,-0.6745995993790022,0.36650956591744954,0.3706865334813271,2.293135854755919,-0.3613270320881941,1.0734613261037063,-0.04283325534253948,1.4086629731048705,0.02713095135240764,-0.11801867149233337,-0.5242287670794145,0.799869950669734,-0.5941929737743613,1.7240240241776175,-0.9001558478283841
0.3041849295730863,0.6126638737809327,-0.424570697011893,0.7327429258886848,-0.9525044605890796,-1.2775460326738572,-1.6419238459663468,-0.6957837284966437,0.07851912474989671,-0.22581916248871678,0.08473011020374596,0.24000474654997733,-1.8303237380664408,0.07230813929604747,0.13027733686530715,2.0411905281662612,1.397318369450555,0.37457609805004455,0.8259077076964237,-0.32933558671953767,-0.04155992735785551,-0.8034408096966975,0.668562742865576,0.2752003307884564,-0.7371902981889721,-0.08503682553480034,-0.5073838363965497,1.0722767973657774,-0.1761312788579227,0.6147342022655491,2.084667426343206,0.016409270211404134,0.6996176701348222,-0.17406095037330635,-0.03327861341938989,-0.6398848594120005,-0.062263212204019716,-0.2672257321810452,0.3041849295730863,-2.954512105213156,-0.047770912811704834,-0.32933558671953767,0.36836511259619525,-1.3893437708431438,0.2586377029115251,0.08265978171912955,0.7161802980117534,0.13441799383454003,0.668562742865576,3.1074096977437167,-0.20925653461178542,0.03504222657295192,0.25242671745767586,-2.4182970276975038
-0.3169500063743919,-0.07743462258782284,-0.5305039324778014,-0.4023715768157557,0.17799262235939237,1.3814318059303705,0.1185325096011882,0.2960753814989247,-0.5614901884222177,-0.11428314317037196,-0.30271307796749797,-0.6644985527779799,0.8312163963227626,0.32119937280520816,-0.6485866916173337,0.18636728612815354,1.3328587560715557,1.6293218534857006,-0.19970471361173572,0.6519985916712738,-0.2407405660786654,0.21149127743443705,0.06577212785799293,1.2415749209920592,0.514654105863591,0.23326540323321607,-0.11512060954724805,-0.4593192904433316,-0.5447408608846954,-0.09167155099471685,-0.8412039582988403,-0.26586455738494885,-0.30773787622875465,0.2759761884538979,0.5473152945617594,1.2817733070821127,1.7474046126252332,0.32454923831271254,0.22824060497195928,0.3479982968652439,0.9308748951710203,-0.05231063128153939,-0.6393745614716965,-3.340203626897169,-2.107453120135527,-1.5145269253072373,-0.2985257460831174,-0.3169500063743919,-2.1091280528892793,-0.3169500063743919,-1.7398053806869125,2.2724960309265576,0.07917158988801073,1.890611363071049
-0.028796527290638318,2.8703259186053227,0.09606614772261518,0.6658176816066206,-0.5303457596968162,0.594467581599047,-0.1725459934823671,-0.38554702732850543,-0.5292964935202342,-0.46004492586582474,-0.3530197758544646,-0.5062126376354311,-0.4180742788025462,0.4391761874649167,-0.3278373876164975,0.7287736522015382,2.250209608245383,-0.34882271114813673,0.025765313891623714,2.5261666126864393,-0.482079515574046,-0.5985480611746437,-0.5230008964607424,-0.0455847861159497,-0.5292964935202342,-0.5933017302917338,0.3982548065782202,-0.24809315819626837,-0.592252464115152,-0.1284768140659247,-0.7527901891321921,0.1390860609624756,0.35628415951494175,0.734019983084448,2.4233385273814068,1.0183711169381597,1.212485359605823,0.6217485021901781,-0.028796527290638318,-0.13372314494883453,0.18210597420233607,1.2292736184311344,-0.25438875525576016,-1.1179348185827147,-1.2113195082985093,-0.4684390552784804,0.0205189830087139,-0.6552084347100696,-0.2166151728988095,-3.390645357059244,-0.9290669067979617,-0.028796527290638318,-0.3519705096778826,-1.191383450943452
0.05591344514016898,0.3568025030315619,0.5202913552962494,-0.8241435681144255,-0.8763208613903896,0.4455039016007008,0.7759600923484734,0.3550632599223631,0.21244532496806126,1.2299025438493612,-0.08148676048653647,1.2455557318321504,0.05591344514016898,-0.9650222599595286,-0.6154343950105691,2.8978366855710136,0.3950658514339356,0.05591344514016898,0.7950917665496603,-2.1181404413583347,0.29418975110040496,-2.213798812364269,-2.497295439163674,0.8107449545324495,0.4211544980719176,-0.0032208205725903325,-0.48673040492985753,-0.0380056827565664,0.4489823878190985,0.5028989242042613,-0.5615178586254062,-0.09366146225092807,-0.13714253998089818,-0.33541625442956174,-0.881538590717986,-1.3041746662532951,1.1307656866250293,0.32201764084758583,0.05591344514016898,-0.881538590717986,0.4507216309282972,0.04721722959417496,0.8890108944463956,-2.949498647555363,2.193443226345498,0.6594308040321537,0.13244014194491632,0.05591344514016898,0.3794126634511464,0.05591344514016898,-0.38063657526873057,0.05591344514016898,-0.11453237956131374,0.05591344514016898
