A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,C,C,C,C,C,A,A,A,A,A,A,A,C,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,C,A,C,C,C,A,A,N,N,N,N,N,N,N
-0.8903042156867095,0.08193404218295126,-0.24854468863029033,1.166617345391557,-0.1758667934721916,-0.743577144329793,0.001028460780539367,-0.1772380745129104,0.4892045112764479,0.11073094403804691,-0.19917857116441182,-0.5049742432447142,1.9934998129450203,-0.6626715629273813,-0.06753559125540284,-0.6791269354160074,-0.6626715629273813,-0.009941787545211349,-0.08947608790690428,-0.31985130274767026,-0.5228008967740592,-0.22111906781591345,-0.02639716003383752,0.051765859287136645,-0.4336676291273343,-0.145698610576377,-0.9136159933789298,0.12170119236379763,0.41241277299619267,-0.7943145428363904,-0.9040170260938979,-1.0589717836951273,-0.2841979956889802,-0.8285965688543614,1.8837973296875128,0.46726401462494643,-0.8738488431980832,-0.5255434588554968,1.7178723237605322,0.43983839381056955,-1.0850261234687855,-0.12787195704703208,0.505659883765074,0.28899747933149667,-0.9163585554603676,-0.41035585143511394,-0.6503300335609117,-0.9849226074963098,-0.418583537679427,4.2602273732532705,1.5505760367928334,2.995906253710495,1.7590107549820977,-1.2056988550520435,-0.8738488431980832,-0.7284930528818858,-1.1385060840568202,0.1724385908703949,0.13130015964882957,-0.24854468863029033,0.3712743417746273,-0.49400399491896346,0.27117082580215174,1.0020636205052957
-0.8997625935262962,-0.28425835056891163,-0.5664006340120004,2.906987907698147,1.234969329509258,0.6767616733433934,0.7019374463275457,1.8643636541130715,-0.4787194936189177,-0.41708225631288887,-0.845070397043482,-0.4544118507376669,-0.5681368942178043,0.7019374463275457,-1.015223897212237,-1.019564547726746,-0.5282029094843208,0.6359595585070084,-1.4180362649586775,-0.43704924867963063,-0.39798339404904914,0.9432776149342493,-0.2868627408776172,0.46406979813244964,1.442452424102791,-0.8051364123099987,0.2418284917895857,1.8192208887621768,-1.4553658593834555,0.22186149942284397,0.25658670353891644,-0.8051364123099987,0.03868604771056207,-0.6783894172863343,1.6950782840472183,-0.31377477406757354,-0.16358826626556008,0.36683922660744683,0.7870141964119234,1.3469581127835917,-0.3728076210648968,0.5013993925572277,0.06907060131212546,-1.037795279887684,-2.284430107654685,-0.7244003127401302,0.5500146783197287,-0.9153889353785286,-0.2981484322153408,0.29218003775789086,2.4138900092499176,0.45799288741213706,-1.3138606526104601,-1.1037731677082219,-0.8572242184841073,0.14372979016168094,-1.8547057067182886,-0.7000926698588795,0.41545451236994796,0.29218003775789086,-0.09153346772470963,1.5058259216146233,-0.049863222785422594,0.45365223689762796
0.37289235152134675,0.6931262425814911,-0.056221062499246605,-0.1471674875603276,0.32805960677292656,0.015511329098225718,-0.21761894359355935,1.0325741671052442,-0.4814916698271183,-0.2547660749565361,0.05265846046120246,-0.5596287392457935,-0.38926430920179667,0.8698953504466906,-0.4802107342628777,0.60217981752041,-0.08440164491253929,0.2614509574324166,-0.6890032312340918,0.875019092703653,0.9493133554296066,-0.7568928161388424,-0.4814916698271183,0.44334380755457853,0.5535042660792682,0.8429957035976385,-0.020354866700510444,0.5560661372077493,0.018073200226706873,0.6611028534754767,0.3921063849849554,0.2896315398457093,-0.22786642810748395,-0.800444625323022,-1.12836412976861,-0.6813176178486483,0.7469255362795953,-0.7389597182394743,0.48177187448179587,1.0274504248482819,0.42412977409096986,1.0197648114628384,-0.5237625434470573,0.7776679898213692,-1.3960796626948901,0.4484675498115408,0.493300294559961,-0.5404147057821848,0.3408689624153323,0.2563272151754542,-0.016512060007788713,-0.7735449784739699,-0.8106921098369467,0.007825715712782259,-0.5083913166761703,0.05906313828240535,-6.387885556540421,0.584246719621042,-0.3687693401739474,0.2473606662257702,0.8020057655419401,0.6482934978330709,0.37289235152134675,0.9736511311501777
-0.4963740389574838,-0.6224928949078636,-0.6785457197746991,2.665005283532035,-0.37445914487211684,-0.14884652478310406,-0.19368878467657247,0.10058854587431361,-0.5412162988509521,-0.2987878313018889,-0.6701377960446737,-1.2937254726882181,0.5490111448089972,-0.7163813765598129,-0.5215978101475599,0.044535721007478164,-0.6056770474478129,-0.5580321463110028,0.36543814337011116,0.6541101914343136,0.6541101914343136,-0.5720453525277117,-0.42350536663059785,0.5349979385922883,0.09077930152261737,1.1375658059107694,-0.8186777819417876,0.24912853177142746,-0.5300057338775851,-0.8943490955120155,0.006700064222364203,-0.3618472592770788,-0.5328083751209269,-0.6000717649611295,-0.23572840332669906,1.2062305163726428,-0.3436300911953573,-0.642111383611256,0.6148732140275286,0.7311828256262124,-1.1746132198461927,0.4018724795335541,0.18466778317456678,-0.6967628878564206,-1.3567849006634078,1.2833031505645416,0.29116815042155403,-1.083527379437585,-1.2727056633631548,2.321681731222668,4.492327374190871,1.6560544359289973,0.7311828256262124,-0.3618472592770788,-0.7205853384248256,-0.23572840332669906,-1.330159808851661,-0.9714217297039143,0.38365531145183246,0.6597154739209973,0.10899646960433884,-0.4963740389574838,1.0590918510971998,0.19727966876960484
-0.8415781660214251,-0.19638117186064635,-0.5034864516470434,1.01124083365739,-0.3810263642685008,0.10074902281865965,0.23445761042434735,-0.7233627957097298,3.8677231837922323,0.25037529942502423,0.7283304411520222,-0.3288163443462798,0.365831603643269,-0.3010134475584307,-0.22651866303526175,-0.8986696105705203,0.06573010701717001,-0.4983927911668268,0.16420754296802567,0.1695134393015847,-0.8337254394477578,-0.07795356569560877,-0.6732751343209326,-0.4417258183244162,-0.38675673230874463,-0.6713650116408514,-0.45212537513819184,-0.3050459287719355,0.14828985396734856,-0.6068453122247732,-0.3574681845474986,-0.772177041978473,-0.28467128685106874,-0.22439630450183815,0.7251469033518868,-0.4886299419130781,-0.4542477336716155,-0.5194041406477206,-0.2468933049561285,0.14807761811400616,-0.37211245842812174,-0.02807814016015383,0.16908896759489989,-0.17558205823309503,5.368018431069386,0.6635985058826019,-0.03253509308034347,-0.3092906458387827,0.01521797392168785,1.230268234306707,1.0231260414445624,1.5672987694143767,0.1816108829420994,-0.8025267690064306,-0.5140982443141615,-0.40946596861637713,0.718143120191589,-1.034712792562974,0.3367552917353654,-0.6628755775071569,-0.706383927442341,-0.8398802791946862,-0.5892297363973574,-0.08007592422903238
-0.9873044014957503,-0.8880841132846288,-0.4286691653490999,1.4298352247566966,-1.129047670368781,-0.3344515807452617,-0.17603263318128626,-1.0164868392049036,3.8869964798674115,0.2550336609796364,-0.03679071611189737,-0.8622368113136644,2.7146962678939928,-0.7863624732698656,0.33674448656526595,-0.7371692211315785,-0.6429516365277403,-0.31027184664339197,0.4659809964200881,0.22751879113957743,-0.6604610991532325,0.08827687407018854,-0.09098667185746792,-0.18603804039585325,-0.8288854539317748,-0.6371151489859097,-0.3928164561635685,0.10245120095749152,-0.4695245781419147,-0.7663516588407319,-1.0923611772487023,-0.8338881575390582,-0.4094921348545133,-0.30443535910156116,0.0324133504555236,-0.572080002091225,-0.5178840463456544,0.357589084928947,0.22418365540138865,0.41261882460906446,-0.7413381408043147,-0.6979813762078583,-0.35779753091258454,0.24336068589597504,1.5473987595278575,0.33007421508888796,-0.49120296044014283,-0.33695293254890357,-0.43784078862911946,3.120749044018499,2.4562232481843487,0.9604148696066012,1.7324987929973445,-0.7179921906369918,-0.6012624398003783,-0.4211651099381747,0.7728134843334723,-0.3703042899307931,0.1549795888339677,-0.24356913187961282,0.23835798228869162,-0.7505097640843342,0.301725561314282,-0.12683938104299933
-0.5918338193037256,-0.15443654421298922,-0.7100373339284485,1.4145269607683548,1.1630677985704418,3.6249769552299393,1.766038536094311,0.9244472203579859,1.8837993409264318,-0.04907161357372305,1.8718461765261798,-0.6126411795560174,-0.5869640115851039,0.8367906814227981,-1.0296738041870634,-1.2952996797482392,0.6632484427228298,-0.4935522453460903,-0.12034789018263864,1.219291942230891,-0.8804806040802029,0.10056429632573907,-1.329831043571192,-0.31735374789051063,-0.41032280433692214,0.9372858043434426,-0.9517568806891185,1.080723777146478,-0.7357145018993624,0.3520234585236524,0.28340344067034867,-0.5360523854358785,0.11738726844461383,-0.7609489600776738,-0.009227732239546692,-0.15487925400559127,0.4733259416965892,-0.15930635193161088,0.7911915727847959,0.924889930150588,-0.6626673861200391,0.9735880073368035,-0.17170222612446603,-1.275377739081151,-1.5113420585379955,0.22452303825428774,0.8903585663276353,-0.33240588083897715,-1.1044917591367944,-0.0911290438709092,0.6358004355815086,-1.210299399568663,1.5933817169795468,1.011661049500572,-0.6232662145784648,-1.0084237341421696,-0.6808184876167195,-0.3474580137874437,0.10764765300737053,-0.7653760580036933,-0.9362620379480499,-1.3028257462224724,-1.1925910078645845,-0.7596208306998681
-0.6654453715028265,0.6424076297933389,-0.7329144253086136,-0.6579050435545567,1.1604956851643826,-0.02598054460627603,-0.44868907854211615,0.9967467722579271,0.16297782293320093,0.6654225113667892,1.725119943619151,-0.7065795485937608,-0.5489079149291943,-0.33946686550038757,1.5463466459202475,0.6249073164208621,4.7846361441816585,-0.6947626167345321,-0.6862094089126142,-0.4391792619506416,-0.3135821576182674,-0.6416426944720943,-0.6045037657716611,-0.0876536746906319,0.6310971378709342,-0.022773091673056897,0.16151477422682015,-0.6930182125076936,0.29853491268978216,-0.5411987736686499,-0.7473198279560543,-0.5293818418094212,-0.5235859180879898,-0.0792692801809886,-0.3212350277747203,1.5701493229509793,-0.5596556958106833,-0.7914926446679332,1.1672482176553705,3.327383361522387,-0.3726105458103196,-0.6074861342885141,-0.6755741702393083,-0.5718102542944615,-0.09947060654986066,1.3629028465817437,-0.6608311409673181,0.6469093181206641,-0.4346775736233163,0.6055500566133635,-0.8590179695778118,0.5989100663305589,-0.6059105433739502,-0.7470384724355965,-0.5287065885603224,-0.1626067853405972,-0.3442499093481706,-0.7022466735787104,-0.5889166699382974,-0.4373785866197115,-0.8333020750079664,-0.08680960812925842,-0.5512713013010401,-0.40699219041026613
-0.38763791705993034,-0.0836816279968894,-0.10080592597227193,1.1449867517368117,-0.10080592597227193,0.10468564973231938,-0.34054609762762816,-0.5931294927645215,1.7314939573936659,-1.1625124004459926,-0.3640920073437793,-0.008762824354590555,0.17746391612769521,0.40007978980766906,0.5028255776599646,0.1175288732138562,-0.9484586757537102,-1.0554855380998514,-0.6466429239375922,0.6954739298830187,-0.3812163053191618,0.9416357132791435,-0.1393355964168827,-0.5032269283937628,0.053312755806171466,-0.4432918854799238,0.13893424568308443,0.3101772254369104,-1.1881988474090666,0.19886928859692346,-0.32556233689916847,-1.1239827300013818,-0.1821463413553392,-0.3234217996522456,1.1342840655021977,-0.4604161834553063,-0.2763299802199434,-0.37051361908454766,0.6034308282653373,1.292683821774487,-0.6744699081475888,-0.0323087340707415,1.1342840655021977,-0.8778209466052571,2.898086756966605,0.5905876047838002,-1.1261232672483048,-1.1753556239275296,-1.5949009243244032,4.180268567873377,0.8474520744145392,-2.1214730870674177,-0.09010323973765781,-0.9955504951860125,-0.5931294927645215,-0.8200264409383408,-0.8328696644198778,1.326932417725252,0.5670416950676493,0.9758843092299087,0.5841659930430319,-0.695875280616817,0.30589615094306466,0.18174499062154092
-1.1170661885743676,-0.7075785226795073,-0.98344389759815,1.8527969882841457,-0.7032681261964034,-0.6062842053265681,-1.4317251318409445,-0.12136460097739137,-0.7011129279548516,-0.37998838996361894,-0.2506764954705052,-0.2937804603015431,4.2192046575081275,0.03165447417279318,0.0941552231777983,0.14803517921659573,-0.3239532356832696,-0.4532651301763834,-0.024380680107556015,-0.399385174137586,1.0790808195670152,-0.03946706779841935,-0.0804158343879052,-0.2506764954705052,-1.0136166729798766,-0.8498216066219324,-0.5136106809398366,0.8269226253054431,0.956234519798557,-0.5524042492877707,-0.5006794914905252,-0.4942138967658694,0.0941552231777983,0.3743309945795449,0.9303721408999341,-0.30886684799240643,0.38941738227040823,-0.7097337209210591,1.1070983967071897,2.5575468132716166,-0.9942198888059095,-0.8864599767283147,1.4950340801865312,2.97134487564958,0.8506298059625139,0.18036315283987417,0.3161406420576436,-1.586899405232681,0.0014816987910668065,0.02518887944813755,-0.5308522668722517,0.03812006889744911,-0.5847322229110491,-0.901546364419178,-0.9877542940812539,-0.7851656593753755,0.010102491757274209,-0.0804158343879052,0.1588111704243552,0.891578572552,-0.3649020022727556,-0.5308522668722517,0.03165447417279318,0.41312456292747896
