EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,EWS,BL,BL,BL,BL,BL,BL,BL,BL,NB,NB,NB,NB,NB,NB,NB,NB,NB,NB,NB,NB,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS,RMS
1.9186645737856654,0.17442665398462107,2.0036339103620953,-0.5566026382850117,1.3634339089155434,0.6298127138060464,0.39259725824452685,1.3681669488839918,0.9641681801485776,0.4836519319232478,2.38520708496129,0.7337142102562697,0.9154854833302514,-0.4851562730470054,-0.654644180488585,-0.6481080776750134,1.269449258113497,-0.47478866168754696,-0.4521376846956869,0.09272536881497657,0.7517448387075016,-1.2634032735733014,-0.43444513052791556,-1.3534437244016406,-1.4811231121219264,-1.572515860084108,-1.332145044543623,-1.52834082037859,-1.2966472447802602,-1.2625017421507398,-1.6133101569550201,-0.2803959486977031,-0.290425485773701,-0.8064395337623934,-0.8779985904282199,0.23156120788946205,-0.1743533151188958,-0.9493322642384061,-1.0243847551666587,-0.3083434227971127,-0.25413884601559683,-0.6301901406516017,-1.0642775206150092,1.4544885825942644,0.6660993535641501,-0.15880189807970824,-0.1484342867202498,-0.29200316576318386,-0.7318378085454215,-0.057154230185888444,-0.598636540861946,0.04629650055305434,1.0619843394965103,-0.4343324391000954,2.2129018918242056,0.6555063593490515,1.8046208488316238,0.5942022226148633,0.82420542679589,0.4051060067325688,-0.2585338117005846,-0.25165963460355245,0.5971321997381882
-0.6035881299645554,-0.5955537155690168,-0.47088176805204,-0.2642033839461184,-0.13648389993428217,-0.5642472043036427,-0.45038015890480376,-0.29218530994437325,-0.5728357162437011,-0.09409543777851002,-0.4996948403670746,-0.52462922987047,-0.34925735702992267,-0.24619521374922176,-0.2600476523622192,-0.5448537902454462,-0.5359882295331279,-0.3004967731121717,-0.3320803331498058,-0.6360028363189693,-0.5503947656906453,-0.5273997175930695,-0.39607859954185387,-0.5598144239474835,-0.43680476906406634,-0.5168718642471914,-0.6553962503771658,-0.6362798850912292,-0.637942177724789,-0.6149471296272132,-0.45896867084486215,-0.1711149964667757,-0.438467061697626,-0.3980179409476735,-0.5659094969372024,-0.19189365438627184,-0.44096050064796555,-0.5764373502830804,-0.4420686957370053,-0.43320313502468705,-0.6335093973686298,-0.4379129641531061,-0.2536755306002404,-0.594722569252237,0.1707631885020008,-0.005716879427586496,-0.33318852823884565,0.14333536004826583,0.2009615046783351,-0.34039179631760424,1.7676723118083442,-0.606081568914895,2.0535866447806104,3.036555688758908,2.769203623528058,1.7391362882655692,0.29100235566281846,0.7320640011006565,4.540099375813649,0.6594772227685499,0.4979577885409999,1.3604106165862198,1.1656453296874758
0.11226306498934538,0.10432562186695528,-0.12648277324097162,-0.8461442830043255,-0.9409266920540406,-0.11169733997377458,0.038024626374051164,-0.7431131585529112,-0.33067738846794403,-0.6215613334825868,-0.6078653531929727,-0.7387553466425795,-0.615180251756744,1.1011750963553384,-0.2930134426715055,0.8359711143837215,1.3928372220682548,2.1352216082211957,1.6270696122485848,0.2671210239457763,-0.555104701850028,-0.4640575601520258,1.3204664171288172,0.19459458286668402,1.219458562492914,-1.1480783939344525,-0.004308403612028486,0.155685547953008,1.438438610987083,0.6571451899204659,-0.5933911922050853,0.7748061114994228,2.982193480222098,0.2938904399663857,-0.5213316595449571,0.8913775801007965,3.4526815303982694,0.658545915177358,-1.0150094945296801,0.47411708968653343,0.5035323200812728,1.3760285189855468,-0.4151878123004486,-0.03543563154296943,-1.2539109688996515,-1.2713422165409785,-0.38172604227468704,-1.184185978334344,0.08969582473941327,-0.9157136374299784,-0.6386813088446044,-0.4746408176485456,-0.05380069602222445,-1.1074573614845746,-0.9935317072573308,-0.6120675289636498,-0.9029514739782927,-0.9417048727523142,-1.057653796795069,-0.4561201170296359,-0.061426866865305,-1.1714238148826581,0.10899470605659659
-0.056554812297682486,-0.9089546488604002,-0.554547764941944,-0.9073266888975225,-0.7176693532222806,-1.0375634859277314,-0.3933797286170602,-0.8881167613355667,-0.37937927293631285,0.7678441129035403,-0.4835687105604801,-0.34649448168618513,-1.1248221399379714,-0.564803912708073,-0.1364876464749731,0.4616248438862615,-0.8842096574246605,-0.4298460317855187,-0.5433148411980885,-0.404612652360916,-0.24832849592466505,-0.227327812403544,-0.5608968087971667,0.27538622413306263,2.4830627297913925,1.4966817882838472,-0.15390681807776346,1.5834520543052242,0.2490132727344453,0.5796519411948885,0.8552655629100682,-1.2498494650869723,1.6202439494662586,0.6857949307745086,-0.4054266323423547,0.19936049386667817,2.293405394116151,-1.1918940904085291,-0.875581469621409,3.606355104176945,2.5468787603361953,0.8324741234297817,-0.8926750492316241,-0.7775782798561769,-0.617224223512732,-0.9358159882478807,-0.22651383242210493,-0.5630131567489075,-0.42854366381521675,-0.04922899246473295,0.43655426045794654,-0.9503048319174915,0.5186034425869782,0.10754355196038083,-0.6212941234199262,0.21140739759197263,-0.86679048582187,-1.2449655851983394,0.025657165827636916,1.0180615591978295,0.45576418801990204,-0.1796285854912298,0.718354130032061
-0.6918364564943162,-1.3662551415321138,-0.3164916207518713,-0.27041421430541046,-0.46125862754794733,0.6023853541804529,1.089203170114802,0.7005025643878756,0.5561171510199276,-0.8357448780771041,1.015746435200154,0.5833056827740508,0.2492683356264662,0.36336477063675077,-0.7000407151990691,-1.112400113469934,-1.2967097392557783,-1.1621026574836115,-0.8624087188675509,-0.015939096922522718,-0.47532988521016867,-0.2919742429946446,0.09395981037835344,-0.5168758696976095,-0.4546284417342224,0.1657470740449413,0.09744185041002175,-0.3867525107059472,-0.12688738615075065,-0.6807225479000871,-0.4147519284948422,-0.6878297254989718,-0.8621225237964549,0.8315799069498575,-0.19977173092320663,-0.074513688140177,-0.38350896656685873,-0.790716853557995,-0.6045946589885427,-0.6236266312164289,0.19460507704712413,0.03633920273101915,0.6486058581624617,0.45690285970663674,0.0297567160958101,4.011970333683021,1.737768900396924,-0.8522010946651258,-0.9243699517598417,0.36365096570784655,-1.167206469584824,1.0181313941259542,-0.6569683569991164,-0.2989860222364975,-0.6237220295734607,-0.568915673458571,-0.44656728056501765,3.275590415752932,0.522441530987628,-0.7496955600342307,0.34089845755571213,1.7112004579635094,2.258357734720605
0.8988299189392797,-1.407140968490308,0.1444575906283754,-0.5560481004657871,-0.45046949152097304,-1.0971085453983938,0.5624626954302921,-0.004453735366350961,-0.33603281334496166,0.39535641642013286,-1.0099642967455316,-0.02695801935912275,-0.2725898850674658,1.6742700875838432,-0.1636595742513879,0.7465668910732897,-1.0037397075560415,0.1789322384470901,0.25697901059223593,-0.08513398755320442,0.31683082972194937,2.641954299273045,0.3860195326358976,-0.6494169383081396,-0.41120669817188155,-0.9965574892604759,-0.9486760339567053,-1.1844922013277752,-0.6491775310316208,-0.738237037896634,-1.025525769719257,0.7178380178910274,1.0228428881760454,-0.15336506136107733,-0.29581239088979433,0.3939199727610199,-0.052574597946640336,2.0223682676422547,0.9871712039747366,3.036258083699595,1.2837968195815948,0.43557683887529997,0.7338783054177903,0.07239600039620075,-1.3357976000876899,-1.3697934333533668,-0.22303257882806318,-0.4313169093994651,-0.015466470086218029,1.4719709389254128,1.5854499879953492,-0.1706023852704344,0.36471228502571995,0.6196810345182975,0.2658370798234336,0.23519294842902064,-1.5371391196400448,-1.8189214841027346,0.7333994908647526,-1.4485584273280694,-1.2555961624538743,0.1660042455150719,-1.2263884747185743
-1.0118926017998895,0.028504544300280096,-0.16132986029643856,-0.554741408666516,-0.39357189660614655,0.10793552558615757,0.792764934929534,0.8811697197822472,0.889425619063736,0.5338578823069425,1.2271483064419073,0.1476766556678584,1.7656277993295748,0.0365040491941451,-0.5554080340743384,-0.22281323444864456,-1.459916154733853,-1.2837732104362491,-0.808264179149006,0.009839032881261598,0.44196613378254496,-0.48054087288816577,0.2598748396920671,-0.27722012350243114,-0.8431850947433781,0.229979254095123,0.2367993448059182,-0.42008307628645564,0.4821687737619691,-0.8014440884382111,-0.3156792816460129,-0.8452362498443694,-0.8099563821073237,-0.6577093947362652,-0.48238691247905796,-0.06246418442867139,-0.7430374469374919,-0.6667344771806256,-1.2531084416764335,-1.15685798856243,-0.17691863906397043,-0.8791828667657705,0.10849959323893016,0.056041301531084574,0.06855334764712978,0.5921106871750874,1.2880676129413406,-0.003442196397654815,-1.1398846801017293,-0.3430109233667183,-1.0817857118661585,0.11798618558101337,-0.6483253601492314,0.15316349556300934,0.6987707524266206,-0.6222244114891209,1.2244818048106187,3.614026218587632,2.792589879518253,0.4237108533837251,0.23049204287037092,-1.401663349865708,3.124056543838402
-0.13159638551891076,-0.7820915803954682,0.242689866301138,-1.1253352610928824,0.1419763599899219,-0.31257941715936566,-0.5292318156183762,-0.08807222600727951,-0.3560497767210445,0.6481262891437262,0.0248538689431706,-0.49383144854958333,0.7943007531648665,0.6270905087122706,-1.318423281472666,-1.7568928735861342,-1.281516515805201,-0.7787559834984087,-0.45654808323245033,0.02517666864288624,-1.1104326749560198,0.061330235011014984,0.9340730231416506,-0.39973533608253353,-0.12406439252555067,0.5030278241216377,0.10582279362179266,0.31209180173995665,1.2952858871232242,-0.29084423737852627,0.08796121023753856,-0.337596393887312,-0.20680871555260755,1.5968884065573472,0.9413898163352007,0.5284214004992517,0.422220299292873,-0.19631772531185596,-0.3660565674122231,-0.22649949723524918,0.5883007447964652,0.5568277740742104,1.1489500232522263,0.47187765309909807,0.9937371676390538,4.0703949055768325,3.035929467888763,-0.4705360702201194,-1.0302707495266865,0.8599366921070052,-1.138516248831263,1.0344637297531516,-0.5111550324343118,-1.1978575936289504,-0.5299850149177123,-0.6162263346916864,-0.05450105723687422,-0.8832892862562576,0.39553552411639703,0.27045064047666534,-0.1558063629975687,-1.5010203116116982,-1.96068708400648
0.3344285796084708,0.021271522444460737,-0.6251494031419536,-0.007387211784224135,-0.7076656675270502,-1.520947013816239,-0.9257723441968353,-0.5293809222456427,-0.10243759227844942,0.42340774761233685,-1.0134458751060005,-0.5288586674077624,0.3447431126566079,-1.6467451478906707,0.8459771933122825,1.208944305639132,-0.4376599163429048,-0.7739267500831208,-0.9040334865700652,-0.29580244600365213,0.6588793976416439,-1.1209650898546193,-1.5270182263065983,0.6343987021160018,-0.40208130551230536,0.5474432716089224,0.842908946139735,1.0995971989579316,0.3222208727730174,0.3830635613860792,0.5001139269260146,0.6319832734908055,0.6998764024152516,3.1019222473912276,0.5635678897284785,-0.167393037739819,0.9414192649349177,0.10104594893068547,0.08087385581755666,0.5681376195599315,1.4096207270946595,1.4555791528281312,1.6177392799899828,2.801495151900551,-1.3393328939433446,-1.4887630594318622,-0.633113789419629,-0.6837072268392889,0.5539714570824267,-0.8995943204480822,-0.3037668322813276,-0.18671646674139247,0.2605295200484,1.0781847506048368,-0.47421775499452995,0.6050871493399665,0.20379958828364605,-1.369362547121465,-0.42284093531804967,-0.3507044858358251,0.0484940558689742,-1.9627093248082879,-1.5392259331420517
1.162805772620138,0.40611740407789443,1.7085461017051602,0.022613042716331928,0.3268570839687233,1.2181228710296637,-0.19081188174430094,1.3089419878214223,1.0942786208590836,0.17700554126232154,0.48991868002665345,-0.039721896536193325,1.9244479111692048,-0.8661758593411969,0.8965406347533911,0.607157903521469,2.858233557455377,2.2856603075000628,2.151082888981366,-0.8897062668736072,0.43625283828606903,1.6453855341181645,-0.6605944040580342,0.7248099411835204,-0.6354127398566829,-1.0044686053650111,-1.0131377028769517,-0.12476161498665825,-0.3101151760752929,0.535741052589768,-0.3518094069660548,-1.0655651021158306,-0.9202545152490168,-0.8116843892661417,-0.8500761068190215,-1.4048983475832195,-0.06407793240307412,-1.1270744130338854,-1.1539073339041777,-1.12666159886665,-0.9190160727473111,-0.8414070093070809,-0.7551288483549102,-0.9532796486278382,0.37061538569566155,-0.1652174033757145,-0.055821649058368776,-0.9181904444128405,-0.8909447093753129,-1.0944620938222993,-0.826132885119376,-1.2075731756447625,0.39620986406424796,-0.48679963965198697,1.0038723182345606,1.1252396834017289,-0.1470535800173627,0.3025010481018425,-0.13260508416412836,-0.10948749079895347,0.7570094462278708,-0.7349009541603823,-1.0870314388120645
