DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,DLBCL,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,FL,FL,FL,FL,FL,FL,CLL,CLL,CLL,CLL,CLL,CLL,CLL
0.48383506075597055,-0.27987859131937753,0.8881540530311549,-0.36972725626941844,0.14690256719331699,-0.7515840823070926,0.7533810556060935,0.03459173600576582,1.292473045306339,0.3041377308558887,-0.16756776013182637,-0.8638949134946436,1.4272460427314004,0.5512215594685013,1.0678513829312368,0.14690256719331699,0.14690256719331699,-0.5269624199319901,0.7758432218436037,0.43891072828095007,0.798305388081114,0.07951606848078628,0.7309188893685832,-1.1783652408197869,0.5736837257060116,0.9330783855061753,0.5961458919435217,0.48383506075597055,-1.358062570719869,-0.36972725626941844,1.000464884218706,-1.7623815629950532,-0.07771909518178541,1.1352378816437676,-0.03279476270676489,-3.042725038533137,-0.6392732511195413,0.5736837257060116,-0.19002992636933663,-2.211624887745258,-1.4928355681449303,0.03459173600576582,0.012129569768255565,-1.919616726657625,0.5287593932309911,0.41644856204343983,-1.4479112356699098,-0.48203808745696963,2.1684975285692385,0.6410702244185421
-0.9306416287782876,-2.1685843274661503,-0.3723537450563101,-0.445173903802655,-1.1248287187685406,0.1131139799193224,-0.46944729005143665,-0.7364545387880346,-1.3190158087587935,-0.250986813812402,-1.0520085600221958,0.33157445615835707,-1.100555332519759,0.2102075249144489,-1.5617496712466097,1.375330064855967,-0.49372067630021826,-0.20244004131483873,0.8170421811339895,-0.5179940625489998,-1.0277351737734142,-0.6393609937929081,1.108322816119369,1.0840494298705874,0.40439461490470197,1.4481502236023118,1.1811429748657138,0.40439461490470197,2.5889993772950484,0.137387366168104,1.375330064855967,-0.7364545387880346,-0.32380697255874685,-0.10534649631971224,0.33157445615835707,-1.221922263763667,0.52576154614861,-0.3480803588075285,0.016020434924195897,-0.32380697255874685,-0.6636343800416897,0.08884059367054077,-0.03252633757336736,2.0549848798218524,1.7394308585876914,-1.1733754912661039,-0.906368242529506,1.4966969960998753,0.598581704894955,0.8170421811339895
-0.4479760273297817,-1.4755499044522191,-0.7597119226365885,0.7527844582964373,0.14085844158307567,-0.4710675751302859,-0.9675358528411263,-0.6327084097338154,-0.5518879924320507,0.4179570151891262,-0.032328166920705906,0.2678619544858488,-0.15933167982347907,-1.8681062170607905,0.27940772838610095,-0.5172506707312943,-0.40179293172877323,-0.2170605493247396,-0.009236619120201692,-0.15933167982347907,-0.4479760273297817,-0.5749795402325548,0.036946476480806734,0.4872316585906389,-0.15933167982347907,5.093995444791228,-0.02078239302045381,1.4801682140123198,-0.8867154355393617,-0.8636238877388575,0.833604875598202,-1.025264722342387,0.18704153718408406,-0.15933167982347907,-0.15933167982347907,-0.15933167982347907,-0.15933167982347907,-0.009236619120201692,0.39486546738862194,-0.6327084097338154,-0.6211626358335632,-0.5980710880330591,-0.6211626358335632,0.47568588469038675,0.718147136595681,0.36022814568786565,0.4872316585906389,1.26079850990753,1.8611787527206394,0.23322463278509253
-0.8885937041752475,-1.1193657159211428,-0.8521560181101062,0.22882866848908778,0.1802450870688993,-0.06267282003204316,-1.0707821345009545,-0.6213840063642109,0.1438074010037579,0.5689137384304072,0.1438074010037579,0.05878613351842811,-0.2812989364228914,-1.2894082508918026,0.07093202887347518,-0.7914265413348704,-0.536362738878881,0.07093202887347518,-0.15983998287242013,-0.2812989364228914,-0.7428429599146821,-0.6335299017192579,0.13166150564871085,0.1438074010037579,-0.4270496806834569,4.892852484827182,0.2774122499092763,-0.2812989364228914,-1.2043869834064729,-0.7064052738495407,1.0668954479873394,-0.30559072713298563,1.5041476807690357,-0.439195576038504,-0.2812989364228914,-0.2812989364228914,-0.2812989364228914,0.6174973198505957,-0.2812989364228914,-0.8764478088202005,-0.30559072713298563,-0.2812989364228914,-0.37846609926326835,0.544621947720313,2.3057767742021458,0.6053514244955486,-0.2812989364228914,1.5405853668341771,1.1276249247625747,-0.2812989364228914
-0.058641508340566376,-0.11361792240984737,-0.003665094271285384,3.093339564964878,1.3340943147478856,1.4073962001735938,-1.4330518600725914,0.8576320594807837,-1.0482169615876245,0.7843301740550758,-0.040316036984139395,-0.6084056490333764,-0.11361792240984737,-0.4801273495383873,-1.5613301595675804,1.0775377157579078,-0.0769669796969934,0.7110282886293676,0.7843301740550758,1.2241414866093236,-0.6450565917462304,0.10628773386727662,1.7739056273021336,0.5460990464215247,-0.040316036984139395,0.6927028172729406,-1.3597499746468835,0.9675848876193457,0.21624056200583863,-0.5534292349640954,-0.5534292349640954,-1.5063537454982994,-1.1764952610826134,-2.1110943002603904,-1.4147263887161645,-0.2052452791919824,0.014660377085141613,0.2895424474315466,-1.1398443183697595,0.16126414793655763,0.6743773459165138,-0.24189622190483642,0.03298584844156862,-0.2785471646176904,-0.3335235786869714,-0.1685943364791284,0.5094481037086707,0.6927028172729406,1.1141886584707617,-1.7995612872011315
-0.9104254835817779,-2.2699573370701325,0.6219282156889948,0.10346267834174092,-0.783689463341338,-1.3597622826160645,-1.4058481081580425,0.10346267834174092,0.01129102725778466,-0.26522392599408406,-0.46108868454749113,-0.6223890739444146,0.10346267834174092,-1.9473565582762855,-1.6247557794824385,-0.43804577177650206,-0.00023042912770986524,-0.00023042912770986524,-0.3113097515360622,-0.219138100452106,-1.1408546112916684,-1.0602044165932067,0.19563432942569714,-0.29978829515056765,1.451473075444601,0.1380270474982245,-0.5302174228604584,-1.0717258729787014,2.384711042669658,0.10346267834174092,-0.4265243153910075,0.4260634571355878,0.10346267834174092,-1.129333154906174,0.34541326243712606,0.9445289944828417,0.10346267834174092,-0.28826683876507314,0.10346267834174092,1.3477799679751503,1.532123270143063,0.9445289944828417,0.9906148200248198,0.10346267834174092,0.10346267834174092,0.10346267834174092,1.3938657935171286,2.2694964788147125,1.8892884180933933,0.6449711284599838
-1.1335909151571473,-1.8872429182967454,0.8324577886852819,1.176516311857707,-0.6584624783952268,-0.7977242615840656,-0.4127063904149233,0.31637000392664427,-0.34717143362017555,-0.6175031303985095,-1.0680559583623994,1.086405746264929,1.2010919206557376,-1.4940331775282594,-0.9124104359748739,-0.6420787391965399,0.5703179615062913,-0.2734446072260845,-0.355363303219519,0.9881033110728077,-1.4284982207335117,-0.9615616535709347,-0.5192006952063881,0.5785098311056348,-0.45366573841164043,0.13614887274108825,-1.182742132753208,-0.5929275216004792,1.82367401020584,-0.7239974351899745,0.3737130911220484,0.7751147014898778,-1.2237014807499251,-1.2974283071440162,0.3245618735259877,0.7751147014898778,0.3245618735259877,-1.0270966103656822,-0.5192006952063881,1.7417553142124051,1.6352610094209405,1.627069139821597,1.4140805302386674,1.1355569638609897,-1.1090153063591168,-0.8386836095807828,1.0782138766655855,1.1109813550629595,0.799690310287908,0.6522366574997259
-1.5260306573004825,-1.4160966458726312,0.7019653076373078,1.0830698805871928,-0.9323869955900848,-1.401438777682251,0.2475713937355216,0.38682114154413355,-1.1669128866361678,-0.734505775019952,0.2475713937355216,1.017109473730482,1.0024516055401018,-2.1709768576772115,-0.7198479068295717,-0.9983474024467955,0.40147900973451367,-1.0936235456842667,-0.9470448637804646,0.6653206371613573,-1.789872284727326,0.2475713937355216,0.2475713937355216,0.3575054051633731,-0.4633352134979181,0.2475713937355216,-1.130268216160217,0.2475713937355216,1.801305421915823,0.2475713937355216,0.5993602303046464,0.350176471068183,-0.2581250588325953,-1.2402022275880686,-0.9323869955900848,0.5773734280190761,-0.9763606001612251,-0.23613825654702505,0.2475713937355216,1.9918577083907654,1.6840424763927813,1.5081480581082187,1.222319628395805,0.2475713937355216,0.2475713937355216,-1.0496499411131262,1.1636881556342842,1.1343724192535238,0.9145043963978208,0.14496631640286017
-0.23999463746770605,-2.102021997130943,0.3511251592507819,0.5580170881022528,-1.0675623528735891,0.14423323039931119,-0.26955062730363044,-1.2744542817250601,-1.3040102715609843,-0.26955062730363044,-0.26955062730363044,1.2969168340003627,-0.26955062730363044,-0.3582185968114036,-1.5995701699202285,-0.44688656631917684,1.2969168340003627,1.090024905148892,0.8535769864614968,-0.26955062730363044,-0.12177067812400844,-1.3926782410687575,-0.26955062730363044,2.035816579898473,0.4989051084304039,0.8535769864614968,-1.2153423020532113,-0.033102708616235245,-1.185786312217287,-0.9788943833658159,0.23290119990708436,-1.0380063630376648,-0.26955062730363044,-0.8606704240221185,-0.26955062730363044,-1.4222342309046818,-0.26955062730363044,0.7353530271177992,-0.26955062730363044,-0.26955062730363044,-0.41733057648325245,0.23290119990708436,0.14423323039931119,1.1195808949848163,2.213152518914019,0.7057970372818747,0.6762410474459503,2.272264498585868,1.5629207425236824,1.1491368848207406
-0.055027254639942694,-1.1214469182047235,-0.012370468097351456,-0.2896395806241944,-0.4176099402519681,-0.2896395806241944,-0.3109679738954901,-0.2469827940816032,-1.3347308509176796,0.5848245434989258,-0.6308938729649243,0.7767800829405862,0.8834220492970644,0.2009134646156047,-0.8655061989491761,0.6488097233128126,-1.6119999634445226,-0.4602667267945593,-0.4176099402519681,-0.2896395806241944,-0.7375358393214023,-0.2896395806241944,0.09427149825912659,-2.187866581769504,-0.9721481653056541,0.2009134646156047,-0.8228494124065848,-0.4602667267945593,3.33618727549606,-0.2896395806241944,2.5470367244581227,-1.1001185249334278,0.49951097041374326,0.8834220492970644,2.056483679218323,-0.2896395806241944,1.3099899147229765,-0.5455802998797419,-0.07635564791123829,-0.2469827940816032,0.456854183871152,0.11559989153042222,1.5872590272498195,-0.2896395806241944,0.008957925173944177,1.2673331281803852,0.6701381165841083,-1.2067604912899057,0.03028631844523975,-0.2896395806241944
