ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,ADEN,COID,COID,COID,COID,COID,COID,COID,COID,COID,COID,COID,COID,COID,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,SQUA,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL
-0.9678623069371282,1.5230859390192117,1.5415101124360489,-0.29768299889968847,0.016449157857379573,0.5765440297292195,-0.1148230777375826,0.48212014096793065,1.4767952033094094,0.11640029864371948,0.6755739618447174,0.3706538917960678,0.6787981921926639,0.8556702569942974,-0.7955962854897036,0.1652243581983372,0.11363667263119384,-0.8957777284437541,-0.7334147002078792,-0.04711424043070729,0.806385593104259,0.016449157857379573,0.4019749866046905,2.3848766505917545,-1.2350128214812623,0.8423127312670908,1.916442041468678,-1.4676180108688273,2.4332401058109516,0.4549444851780964,-0.397634139686028,-1.5569752519404858,0.8973549493498908,0.20161210069658989,-0.36861606655451024,-0.014871936951243031,-0.07152627020801615,0.33380554496239423,0.5650289213436964,1.0947239070777555,-0.7094632747659916,-0.24056806130749417,0.6110893548857885,2.60780914893548,0.3259752712602385,0.5304835961871274,-0.22306509656149906,0.6198408372587859,-0.9874379911925172,1.3089049230484835,0.21450902208837572,0.31169653686219,0.4765928889428796,-0.5738152979845303,0.5152836531182369,0.23615742585315896,2.2027076359327804,1.7034125363365022,-0.17884708036109062,0.4102658646422671,-0.44185215588643645,-0.9337775861159799,-0.16042290694425385,0.4121082819839507,1.2877171236191212,-0.8937050089343599,-0.439549134209332,0.8697186892246356,-0.3382161804167293,0.6829436312114522,-0.49942769781405155,-1.8015561540489948,0.7667736202580597,-0.8808080875425741,0.2140484177529549,-1.218431065406109,0.5940469944752145,1.1246631888801153,0.4517202548301499,1.3197291249308751,0.3759508416534084,0.6737315445030337,-1.2354734258166828,-0.04158698840565636,0.34992669670212634,0.051455087349369794,0.3858538348649582,-1.434454498718521,-1.6449506800058815,-0.1332472511544197,-0.2732709691223796,0.502847336061872,-0.7195965701452518,0.4144113036610554,0.16983040155254647,-3.6536461867765175,-0.0332961103680798,-0.2299741615928128,0.8358642705711978,0.19608484867153897,-2.561092703158093,-0.834747654000482,-0.4128340827549187,-0.35341612348561957,-0.3782887575983496,-0.3916462833255563,0.26886033366804435,0.6419498453589901,0.9491729370847445,-0.1447623595399427,-1.3349639622676024,-0.4146765000966023,-1.968755527806789,-1.6937747395604994,-0.15673807226088657,-1.8107682407574135,-1.474987680235562,0.28820571575572296,-1.847616587591087,-0.9554259898807631,0.46369596755109393,-0.1737804326714605,0.3107753281913482,-0.09547769564990417,-0.26451948674938186,-0.5611486787604552,-0.23918624830123136,0.16384254519207436,-0.3750645272504031,-2.315129988043321,0.6718891271613501,1.1896084001744651
1.4287405335543442,-0.45902085718593466,-0.652081270070343,0.8707471649766793,-0.02483383473141846,-0.5416967910317935,1.1031564794299846,0.636158526744173,-0.42847573183618887,1.0089612627512095,-0.2638503054042057,-0.48273397545009206,-1.346974223666831,-0.8060176322519623,0.3006118496291824,0.08963255233801384,-0.2813713767401587,0.7428762070431155,0.9810105704719403,0.736407420587394,1.5118834653528879,-0.2492004066662466,-0.3829693757800271,-0.6200659659806605,1.7551029175998478,0.14428860902272428,0.44903071748092044,1.6494748991905042,0.0014045317213363414,0.33582695450578604,1.292186872944919,1.5331232240898585,0.7874312709734363,-1.0268384789904719,-0.17859723470834032,0.5024933349532122,-0.36411649546789604,0.8168521419926429,0.8803638635579121,-0.8470442672064348,1.626989812579706,2.137902869038454,0.7022300889389801,1.3701063461615706,-1.8267021946184487,0.2305102680649016,-0.8762575835800026,1.1004582690366882,0.27414863231031944,-0.5565023557539807,-0.5579379420529776,0.5241827954223977,0.1696967568929257,0.44647087685138415,-0.44158626695233116,0.22189675027091804,-0.534155638906941,1.3456494904172094,0.5629090330543793,0.045544486360379645,1.7793695149190398,1.7099424859530818,0.3911575637888194,0.07785382619805037,-2.107558222607789,0.024581467150927842,0.407710046778462,0.4940181869229873,-0.2796417546931742,-0.673442102350602,0.5136321009357917,0.030116257701277887,-0.5382375469378246,-1.1393503931468132,0.8212972706533924,0.6417797983968726,1.6931132634359236,0.3842736680418219,-0.5456922179603275,1.176008160048971,-1.1590680844824366,0.061180269665119344,-0.47801210726182436,-0.8493792569698637,-0.8372719026409723,-0.10640281046720663,-1.0612406615049932,-1.053630324498262,-0.7234627719493927,1.6083444869132135,-0.5045272132420965,-1.808558459345581,-0.7715116724146222,-1.1144438356702364,-0.33967693594400505,-1.395144197675349,-0.5067584256827063,-2.0353810945871262,-0.7833249909955261,-1.2818885460388045,-0.36010377231889173,-2.4502482387768256,-0.09920758275175141,-2.3792645499685823,-2.1244912224477672,-2.257153233451478,0.7780394232583101,0.851513767814212,-1.3853372406689466,0.6428348678455326,-0.09211613235911596,-0.2505149194219552,-1.5272181371830844,-0.1796696003774705,0.24049018727600127,-1.156317985427731,-1.118733298346758,0.28445717971034706,-1.9564411443627547,0.19105758917318474,1.1243270532850744,0.9939135509424446,0.8065781870335541,0.9806819422830123,0.7883306744378674,1.3516166864793056,0.23400410459980944,-0.4937170754484434,1.243082903031029,0.31626492915439236,0.24502179703910046,0.4701148102336622
-1.2835885152254438,0.08415177095385694,0.0920069299601704,-0.6130721424465262,0.7109934596576714,0.03922026143774371,-0.12102498229105081,0.1985228860857808,0.6358981395573147,0.2525663800492174,-1.0190267598928062,-0.6539189692793566,-1.2213756558954414,-1.265050339970544,-0.9146065601900804,0.10975958931443877,-1.8422474237544575,-0.4570686845811411,-0.12793752221660662,0.6888419112598675,1.3727120543495175,1.4522062634934099,0.019111054381581217,1.5068781701773517,0.5215270244253906,0.3507558676281357,1.4101026112195698,0.9007741012502046,0.13631002675577825,-0.34128364082808055,0.3315892796527309,0.4156394810202851,0.545092501444331,-0.12259601409231342,-0.18088129391915947,-0.5285506315385934,-1.3439161363939311,-0.9797509648612388,-1.0916084291111425,-0.5260369806565731,1.5804024584764456,-0.216857922168075,-0.6514053183973363,1.7909207198456465,-0.9310489790220954,0.17809947266936582,-0.31049141752333165,0.6899416335207512,0.6335415918554205,0.7059661578936306,-0.017022677047460456,-1.2399138311503408,-0.39234217436911806,-0.4294185248789174,-0.4031822937978306,-0.7538365918396637,2.017934815128106,0.7816898907144926,0.5284395643509463,1.6537696435954137,1.5172469800656856,1.1923576035645604,1.964991043425553,1.7902923071251415,2.1217800171915697,-0.10028736251438337,-1.1054335089622542,1.3822953483372202,-0.6567468265216291,0.5887671855194339,-0.012937994364177597,0.4583715460146303,0.9777546595120767,0.18878248891795224,0.9309379118344484,0.6239582978677181,0.3620672965972273,1.086470060159455,0.5278111516304415,1.096838870047789,1.622034801209907,0.4043280520511937,-0.31771816380914014,0.16835907550153706,-0.3406552281075756,0.06435677025794671,-0.4833049156622279,0.2736182061861375,0.7776052080312095,-1.1572775584039232,-0.02236418517175367,1.1207185534269817,-0.5546297594395541,1.176961491912186,-0.9753520758177032,-2.0895278292732056,1.5222742818297261,-0.43900181886662004,-2.3610021245313986,-1.0733844602164955,-2.456520858048171,2.208815178981523,-0.9455024715937125,0.9620443414994498,-1.0570457294833635,-0.2159153030873178,0.21234796593689265,-0.9674969168113898,0.22868669667002453,0.17244375818482013,1.6331891269988723,-0.17821053985701307,-1.4259239964198438,-0.9433030270719445,-1.2936431187535251,-1.637699083230055,-2.2076694207281595,-1.3382604219093857,0.3147792393792202,-0.09337482258882755,-0.41669316728868955,0.31006614397543214,0.3286043192303318,-0.7874566723866855,-0.3434830853498481,-0.6284682540989008,-1.6980267043985422,-1.3583696289655482,-0.36484911784702095,-0.13013696673837463,-0.6702577000124884,0.17967050447062843
-0.9167668311930632,-0.12211654673536566,-0.11808108189681617,0.21988909833170103,0.524902982378731,0.21888023212206364,1.2533043857369084,0.19500373182731265,0.2693235426039319,-1.2180815391380895,0.06015194847245162,-0.3114471054106444,-0.4486529099213261,-0.15339139923412395,-0.8570194202371827,0.7293665341985702,-1.2977819696994415,-0.8949080633175871,-1.0105913886893383,0.3730686178283076,0.047709265220257306,-0.2828625628042525,0.17852558373656896,0.5349916444751045,0.7996508801366399,0.5745055710192348,1.1490548774077138,0.646975793744852,1.5895931222826967,-0.8979346619464992,0.294713342213139,-0.5522298407774288,1.3343499712444433,-1.1439298727297431,0.32985551518217365,-0.0017251790519735276,-0.366262169467608,-0.5905667567436487,-0.2885794713255308,1.2361536601730732,0.9935213367552868,2.545998289018918,0.5605495884525844,1.5690795093534036,0.6668168292010536,0.23367693653007826,2.395004646309859,-0.5165832347035753,0.7384463300853066,0.572319694231687,0.3069878810970601,0.47244193947758795,-0.10126664506952676,1.599009206905979,-0.6009917075765682,0.9519896777918819,2.7161603897110873,2.201302334059485,1.9465636161260509,0.057797927316631095,3.523253357420979,0.8914577052136401,2.4363681609049914,-0.3642444370483332,1.7513480045612204,0.7394551962949437,0.0009651308403927211,-0.14515232518875212,-0.7015420398037588,1.9897767187721844,-0.9981487054371441,-0.36928876809652006,0.23939384505135672,-0.02829198923909077,-0.459750438227337,-0.22737492127419737,-0.166002226854591,1.9874226976163643,-0.0494781796414754,1.0804519751523733,0.6215859941356451,-0.007778376309797707,-0.42746671951894133,-1.2261524688151884,0.10252432927722088,-0.7260911175716014,-0.4150240362667473,-0.609062637253667,-0.4072893953261941,-0.628231095236777,-1.08390233325632,0.9637597835709846,-1.176381735806412,-0.8928903308983124,-0.6790106944551911,-0.5108663261822969,0.18323362604821,-0.07066437004386002,-1.1198852280667195,-0.20618873087181272,-1.244648349325207,0.5699656730758665,-1.1414077072056499,-0.5801418059107292,-0.27546421060024506,-1.4561739646125078,-0.9318998243376238,-1.36974775932024,0.4031664597491555,-0.7156661667386819,-0.20316213224290064,-0.1591083077554024,-0.4802640511566301,-0.7667820546936418,-1.191851017687518,-0.21358708307582003,-0.5391145800521431,-1.347552702708218,-1.4329700417908482,-1.9878464570913987,-1.1511600805654778,-0.5189372558593959,-0.14464789208393353,-0.1163996382140872,-1.0102550999527924,-0.6658954337299053,-1.3734469354222438,-0.4039265079607362,-1.0892829530410526,-1.0102550999527924,-1.125265847851452,0.46302585485430586
0.22647994666142365,0.5010252222278565,-0.05536407856219446,0.5105697410103295,-0.21649801330159374,-0.18898734151681823,0.30676619289046225,-0.2513074347435545,0.7831499685921355,-0.648808569919494,-0.4264774265160024,-0.3372081037858126,-1.053608454752619,-0.34899839169357355,-1.3745681637159373,-0.5711891745267346,0.02885226363609781,-1.4289326198163415,-0.9963413420577802,-0.3147504125329347,1.0012702948857126,0.5307816631379199,0.3808765740249595,1.3779980656527397,-0.6662132806404745,0.0030259186952881307,0.8289075145198744,0.4330907061879007,0.5627838731732707,-0.5836812652861479,1.358066864665811,0.5992776214591975,1.17335235411089,-1.1324910952783525,-0.19095238950144508,-0.8854564914966953,0.2702724446045357,-1.257973445153808,-0.40008963929387087,0.23770879228786257,0.6411050714176827,-0.8851757703560343,-0.008764369212472735,0.9254755869072494,0.4443195518143396,2.2880960036756184,0.5201142597928027,0.14282504674445332,-0.3360852192231687,0.30845051973442816,-1.1535451808279256,0.17258148765451656,-0.6297195323545478,-0.33131295983193215,-0.25074599246223256,0.6660892529365092,2.9177535221781836,2.161210048096858,-0.5452224690155946,1.1329285098557096,1.705318915663436,1.738724731402092,3.177420577289585,1.6031364204628415,1.737882567980109,-0.7566054879333081,-1.4651456469616073,1.486075704807215,-1.52072843281248,-0.3299093541286273,-1.958091969962278,0.3011517700772427,1.5683269990208804,-0.5994016491631626,-0.22098955155216932,-0.21818234014555954,-0.43742555100178043,-0.2117257539103571,1.2457784084014212,0.3281009995806963,1.0352375529056905,-0.8155569274721127,-0.5808740538795382,-0.43714482986111947,-0.26253628036999355,-0.10813965300645768,-0.5151853069648703,-1.3303994994443396,0.9990245257604249,-0.8301544267864834,-1.3938424772337197,0.8884203963400008,-1.2787468095627204,0.18549466012492138,-0.9677077857103608,0.29666023182666723,0.7430068454776162,0.6470002153715629,-1.237200080744896,0.3718934975238083,0.051309954888975766,2.330765617056086,-0.31755762393954445,0.865401262805801,1.8428722745873132,0.051871397170297706,-0.714497316834162,1.2477434563860479,0.8934733768718984,-0.9806209581807656,0.27588686741775503,-1.816608515069147,0.6655278106551874,-0.1362117670725551,0.17314292993583857,-0.6718277034536939,-0.8054509664083176,-1.0008328803083557,-1.1108755674474575,-0.3495598339748955,-0.7347092389617521,0.5363960859511392,0.5515550275468317,-0.7987136590324543,-1.489287665058451,-0.8980889428264391,-1.0126231682161166,-1.5246585287817336,-0.5601006894706262,-1.8283988029769078,-0.6858637604867426,-0.5971558800378748
-0.5946947729356445,-0.5519787618812747,0.8330359924067305,-0.2676588719636469,-0.5576064969467625,-0.4618643228420663,-0.5681640219126306,-0.1909909207889165,2.134032284414062,-0.49755670850073314,-0.6502123351829372,-0.5918234795348855,-0.35024610491840374,-0.5293883088789948,0.008521563768998154,-0.38649949713383425,-0.16514044543315928,-0.49374009696495497,1.476152705683214,1.34341060307889,-0.5707879423434781,-0.034660038553740884,-0.5600007139055493,-0.6604341396896395,-0.546138992841577,-0.6118430205998703,-0.5210129668977036,-0.41125004624837763,1.157156426233342,-0.6811692954175829,0.2150894788187475,-0.527727376081017,-0.21428373633076678,-0.7098292209316214,-0.6118386032254076,-0.6516965730024065,-0.23424585152773653,-0.017750329110501215,-0.6391070557836935,-0.5485862182939162,-0.5335185540016251,-0.46644955753435546,-0.5669890003055507,-0.015479798636670136,-0.49408465217304604,0.3686374151424182,-0.5316676741017511,-0.3188915809821145,-0.36891392939780054,-0.3429839413017146,-0.36689077189388103,-0.176546106295867,-0.10071745626905075,-0.27764655562382584,-0.641280404019345,-0.5197142588056679,-0.4308676062372563,-0.11565701670192341,-0.5090772210994712,0.03699860998028059,-0.2728448695828641,0.7962039241366854,-0.4350950335980662,-0.4651596841912452,-0.4749132470049007,-0.16713709869030252,0.5979344887525764,-0.6596080906651135,0.37734847758287493,-0.5566081703181909,2.5664844095640826,-0.48024943535584985,-0.5581542513801381,0.7127332162893876,-0.11697339429180989,-0.5836071630342516,-0.6204524834276849,-0.07452684307966517,-0.622422632438052,-0.6245959806737035,-0.629941003773578,0.2854317497628825,-0.41001318139881987,0.6339625948704088,-0.4994738490175477,-0.5852504263343784,0.656040632435015,-0.6072224469118795,-0.4098983296627895,-0.45744694837936,0.41783813190804076,-0.6053759843864683,-0.21784855752217078,0.8269576851460468,-0.43464446140287016,-0.09635309029989689,-0.3752572791262468,-0.5632253972633249,-0.5470224677341182,0.1513556000708211,-0.16763184463012568,-0.42283240208959355,0.20789799319346164,0.3148602984334317,-0.6656554763045583,-0.5200234750180573,-0.5879980332501817,-0.5769634318423414,-0.4163388616294153,-0.6101290793083404,-0.6913380914307328,-0.6140075340865965,-0.6186281077745872,-0.11716775876816898,-0.4681369945791093,1.2391163920143946,0.6394136349573885,-0.5458032723824112,-0.6581194354711815,-0.5932812131075785,0.6967953292279431,4.8513536809010605,2.3050288498654226,2.1347744033237968,1.7520707493727747,0.06138251701441934,2.138723536093456,0.687775050575097,1.0377017860128384,3.1390203136754455,5.566897665868077,1.4445419740280878
0.4551265210279422,0.4153977454612492,0.4565827877153819,-1.3465484213379373,-2.4701946956990377,1.151313014291727,0.36875170312922023,0.9903500369957406,0.5883521687616156,-0.792165896763521,-0.5410964181822486,0.6534063321895529,-0.2085897759393511,0.61406437746171,-0.31223500658442077,0.00020246037220829897,-0.34024538615062927,0.04061386094863975,-0.9603191908287378,0.341037127733897,0.061274644576679735,-0.37262456577915476,1.26000967000885,0.3706858073234749,-1.423958097442114,0.18330524215066601,0.1294006205484334,-0.4146515122119639,0.7068331162849696,-1.4757465815141624,-0.8392215141013918,0.2132952342451116,-0.4296920165931686,0.49492355909561037,0.6334964360722235,0.14450938743061226,-0.1797374921944672,-0.514678830305426,-1.506919790292152,-1.6400544213578605,0.14223397073148888,-1.1512721602191698,0.16107442100023078,-0.45406172944077994,0.34977472785853103,1.4686198729844808,1.1645559394806253,-0.7495245878219486,0.011215477195965714,0.499087571655006,-0.1317261998429644,-0.04812739031717147,0.9078661816525186,-0.07370307401531863,-0.43194467912530127,-1.1867459065585033,0.5695344726598655,-1.3183332542688073,-0.9011583566515303,0.13838851650997028,0.691860874404738,1.609650199996147,1.40201842620114,0.9434764529937995,1.831253032323771,-1.3888711719416316,-0.1152066746073283,0.3154045586182726,-0.283610264509449,3.3121169742802476,-0.22966013457323395,0.1894488672382987,1.1280355014596948,0.20617317997685522,1.0896947300794664,-0.9038661025234873,1.8365775073997201,-1.028718216804386,0.38832028674168095,-0.24497368895833424,-0.2804701894646585,-0.9173593235492885,-0.50387060098459,-0.2969214521993205,-0.9449373739426634,0.18555790468279765,0.3533243779091634,-0.44136490425967173,0.16598932107033693,-1.500730656870537,-0.8224744471958435,-0.25600945994908236,0.15957264597880866,-1.5892216122994443,-0.3143283899476144,0.545096497311281,-2.9461891149886537,-2.4246408533825874,-0.130087899819595,0.4546031751871448,-0.2641326975649531,-0.023734923302569454,-0.1637185586326388,-0.4795236423039705,-0.6732753742343252,-0.2791049394451847,1.5889211538671328,1.0052312622080073,1.0028193205069367,2.442088645203438,1.6950920970482286,0.21006414253235625,0.6221421067435974,2.5756100971079974,-1.4707406647760903,0.4751046796462458,1.3630177839781648,0.9629540199382953,-0.6060595649422211,2.878399797260343,-0.4938360133414564,0.112107453635095,-0.2348935929812181,-0.73257273341348,-0.05829850296225349,-0.7819037674504741,-0.9399314572045924,-0.6867003327591532,-0.5762060978497228,-0.1464026375523097,-0.7941682634587498,-0.24301683059708784
0.09118542838088531,-0.269449704139015,-0.074079125501357,1.484266060648018,1.0882682958757246,-0.449050460285741,-0.1960164903176042,-0.433360283362945,-0.2920292227055768,-0.5593595721541292,0.8528359964656483,-0.40142241054040084,-0.43208595427276864,-0.3879623095254134,-0.6126161741996421,-0.4929749911127563,-0.5026519276412827,-0.5500808634662828,-0.49094402912528773,-0.38346233492572823,-0.21568894564720126,-0.4093073217858668,-0.35294478151975367,-0.15245036454720107,-0.4379797263148342,-0.3653429681747836,0.5661915967441109,-0.057831429601608864,-0.2159278823516093,-0.48815643424052707,-0.3036176528693678,-0.5077492440019881,-0.29656902008932995,4.022689785495192,-0.3997896763936124,-0.5633020277768623,-0.43742220733788206,-0.5053598769579074,-0.44371420722062765,-0.3345997788742797,-0.15161408608177288,-0.4533513209650861,-0.2704850965247833,-0.10482231480186088,-0.3921038790684865,1.0378526512456239,-0.021672341667855553,-0.429378004956144,0.02906188523478942,-0.054008442331079855,-0.2766974508393929,4.783424429546391,-0.3704004617514209,3.6601033365559594,-0.5673241289677313,-0.4083515749682346,0.029858340916149632,-0.10653469451678532,2.4887957887635754,-0.2581798562477681,-0.22468889484657156,-0.22357385689266726,0.008035455246880029,-0.15834413658926658,-0.1670255035160928,-0.5462976989798219,-0.5792709641881344,-0.24332595779040037,-0.49381126957818444,-0.5148376995660938,-0.5657312176050109,-0.5028908643456907,-0.25320200823926686,-0.3603252973822143,-0.3832632210053882,2.870178591782909,-0.441205371824343,-0.36880755038870044,-0.1826360348707528,-0.3967631448044436,-0.2365959072829066,-0.38190924634707585,-0.42587359995815904,-0.5601560278354895,-0.41862585325778123,-0.4316080808639525,0.6909165564451188,-0.46705035868448164,-0.4711919282275547,-0.45438671335085434,-0.5721028630558925,1.0981443463245912,-0.4951652442364968,-0.2823522861770503,-0.4029356763349852,-0.175627224874783,-0.11262758047919086,-0.41328960019266786,-0.43304170109040097,-0.2806000836780579,-0.36924560101344855,0.07382269452723286,-0.444988536310804,-0.19888373077050095,-0.32520160183422936,-0.4973156745761694,2.0751565306491537,-0.4766078268608041,0.7528808084549429,-0.4705547636824665,0.24450314704272458,2.167067516278121,-0.3423253989834737,-0.13891061796407758,4.17182611182989,0.742367593460988,0.6006781277470078,0.46990010486766226,-0.5248730411512325,3.581015287396891,-0.45693537153120706,-0.47413881424858745,-0.3832632210053882,-0.4136878280333479,-0.6120052926920387,-0.38517471464065267,-0.4986696492344817,-0.5417579015960687,-0.4224488405283102,-0.46402382709531287,-0.39043132213763004,-0.3482191710255392
-0.2749902814925171,1.2942316551524384,1.3598168375076054,-0.15796574042741485,-0.8527185790034748,-1.2674484086023263,-0.8922625860117376,-0.07180481458827367,0.4575383361361514,0.7669782283756044,0.8454232504082553,1.333775662160701,1.3157718866122237,-1.1536388274565947,-0.8667583089713679,0.7891614518192639,-2.0297154054851756,-0.3613119553276269,0.4413027885433283,-0.16616388822181083,-0.12935259714501346,0.7689072043272269,0.7487590505125293,0.7708361802788495,-0.2479846181698013,-0.6845761752203751,2.015025669075403,2.4715499776260765,0.5506114258019402,0.0053542234766288214,-0.2446089102544617,-0.5354020349615635,0.37298489025669584,0.3863269739220852,0.7708361802788495,-2.0403247732191,1.1601678265146704,-1.341713982739795,-1.5516508654747174,-1.2873811601024263,0.3950073657043866,-0.2386612344036256,-1.7262231890965591,1.4102917082417294,0.5300356823179662,0.3110969118088051,-1.9416255036944121,-0.767843637132082,0.7263089853955619,-0.8466101551566702,-0.6607854718170298,-1.700825005733529,-0.2645416617545617,0.0458627184607026,1.2868372473378853,-0.8311783475436895,2.625064313776039,1.1878164818212604,0.17944430311056517,1.361102821475354,0.8201858150411934,0.7158603656576064,3.449540785098716,1.1649902663937266,2.5612473593765257,0.2914856563006424,-0.4723888205418928,0.08958617336414736,-0.992569335496111,-2.131951130921172,-0.908015889616655,-0.8035296922370995,1.060182573022234,0.13973954810633407,-0.21294155504865794,0.18282001102590456,-0.432201821549756,0.5301964303139346,1.12367803142981,0.568775949346386,-0.16519940024599952,-1.5339685859181769,-0.004612152273421164,0.2509771613165686,1.3594953415156685,-1.0854816771659312,-0.10941984564491372,1.2672259918297226,-0.34443341575092923,-1.3057064316428404,-0.7247631742125118,-0.32385767226695544,0.6110526722861137,-0.3646876632429665,1.0582535970706115,-0.1380329889273151,0.7746941321820946,-1.635561319370299,-0.17789849192751483,0.21850606613092197,0.1509919078241324,0.3094894318491197,0.05229263829944457,0.19471536272757717,-0.48139070831613145,-0.8623634587615876,-0.8382512593663055,-0.7090098706075939,0.009855167363748155,-0.6427816962685525,-0.6025946972764157,0.8553896261583052,-0.2515210740811093,-0.8884046341084922,1.131876179224206,-0.6533910640024765,-0.43541678146912727,0.7052509979236823,0.41558310918836067,0.44934018834175565,-1.0002852393026012,0.20403874649375286,0.38536248594627387,-1.030505862544688,-0.8890476260923668,-1.1790370108196253,-0.42448591774326594,-0.3936223025173047,-1.2716278564975083,-0.40391017425929193,0.5364656021567079,-0.3624371912994066
-0.4081878544275182,1.1459146063336294,1.9589931021540052,-1.3695469901106585,-0.38998460452109185,0.37113878219135893,-0.08545940296150147,-0.0873555748267542,-0.620938337708876,-0.39226001075939515,-0.030849653242222486,-0.06498074681677185,0.5486204687790156,-0.8989171331549279,-0.5582395188124287,-0.3294967220195294,0.7348245459468348,-1.1330943585136415,-0.23563621468951867,0.027931674580612534,-0.144619965157387,0.39123820396303793,0.17052379884761873,0.057891190051605854,-0.9539061172472573,0.15535442392559679,1.0401082162525264,-0.5382652443838564,0.26381545461805367,1.0803070597958844,-0.6103197752634606,-0.7343294152509897,1.1002168643810384,-0.29877873780243497,-0.19752316019793853,-0.6518459391124956,0.047651861979241046,-0.20036741799581761,-0.46734841662340376,-0.05284524687915428,0.48282330505474536,-0.20491823047242425,0.5539297500017232,0.7674387020291819,0.8398724672818367,-0.672893446816801,0.2304428297896054,-0.5238543382079354,-0.36647207339195786,-0.02098955954290822,0.180383892546933,-1.9986968150015185,-0.6823743061430647,-0.6450197203975857,-0.3683682452572106,-0.8196571491873632,0.2693143530272866,0.7416507646617446,-0.10423150442750362,-0.22767229285545712,-0.6518459391124956,-0.6829431577026406,2.36325694382589,0.700314217999235,0.6881787180616173,-1.0077573982204353,-0.8219325554256666,1.120885137712293,-0.12034896528215192,-1.1055998664674767,-0.4646937760120499,0.985877700906298,1.0662753879930142,-0.9759017108841893,-1.7112371602292025,-2.491322265594181,-0.5225270179022585,0.14378777554755506,1.4411485657534815,1.1667724968514095,0.8057413737072875,0.5888193123223736,0.7207928741439645,-0.7574627120070732,0.12994572093121007,-0.559502369274687,-0.027436543884767555,0.4966653596710904,-0.4434566511212192,-0.3691267140033117,-0.8814723519946026,0.9415072792593837,0.2137565173753813,0.5854062029649187,-1.1325255069540656,2.1277523981614994,1.5994789165020853,2.7845863322850493,-0.22084607414054727,-1.5754712546771061,-0.7669435713333369,1.2293461684047502,-2.0491349866172412,1.3309809803822972,0.20693029866047138,2.9810297375252333,-0.9910710858062112,0.09467692423750905,-0.27166348012932073,0.2672285639755086,1.0325235287915153,-0.5792225566733156,1.646883213133404,0.8231861548676127,3.162303767843395,-0.0911479185572597,1.2991252930460508,0.23233900165485813,0.008211487181984013,0.37872346965236986,-1.1715866473782721,-1.3771316775716695,-1.010412038831789,0.470118953557552,-1.4222605679646847,-1.7946687223003233,-1.0513693511212483,-0.36305896403450294,-0.5648116504973947,-2.303222016561109,1.3215001210560333,0.10491625230987386
