
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F1 DC	 [0.933, 0.875, 0.955, 1.0, 0.947, 0.967, 0.889, 0.957, 0.944]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 F2 DC	 [1.0, 1.0, 0.923, 1.0, 0.875, 0.947, 1.0, 0.889, 1.0, 0.944, 0.944]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 F3 DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 0.875, 0.967, 0.889, 0.957, 0.9]
Data: Breast	 ECOC: Self_Adaption_ECOC N2 N2 DC	 [0.933, 0.947, 0.909, 1.0, 1.0, 0.875, 1.0, 0.889, 1.0, 0.944, 0.967]
Data: Breast	 ECOC: Self_Adaption_ECOC N3 N3 DC	 [1.0, 1.0, 0.889, 0.867, 1.0, 0.875, 0.947, 1.0, 0.889, 1.0, 0.967, 0.933]
Data: Breast	 ECOC: Self_Adaption_ECOC Cluster Cluster DC	 [1.0, 0.933, 1.0, 1.0, 0.875, 0.947, 1.0, 0.889, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F2 DC	 [0.933, 0.875, 0.955, 1.0, 1.0, 1.0, 0.923, 0.967, 1.0, 0.967, 0.889, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F3 DC	 [0.933, 0.875, 0.955, 1.0, 0.947, 0.958, 0.967, 0.967, 0.963, 0.867, 0.944]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 N2 DC	 [0.933, 0.875, 0.955, 1.0, 0.947, 0.933, 0.967, 1.0, 0.9]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 N3 DC	 [0.933, 0.875, 0.955, 1.0, 1.0, 1.0, 0.967, 1.0, 0.9]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 Cluster DC	 [0.933, 0.875, 0.955, 1.0, 1.0, 0.933, 1.0, 0.967, 1.0, 1.0, 0.889, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 F3 DC	 [1.0, 1.0, 0.923, 1.0, 0.947, 0.958, 0.967, 1.0, 1.0, 0.867, 0.963]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 N2 DC	 [1.0, 1.0, 0.923, 1.0, 0.947, 0.933, 1.0, 1.0, 0.889, 0.867]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 N3 DC	 [1.0, 1.0, 0.923, 1.0, 1.0, 1.0, 1.0, 1.0, 0.889, 0.867]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 Cluster DC	 [1.0, 1.0, 0.923, 1.0, 1.0, 0.933, 1.0, 1.0, 1.0, 0.889, 0.955]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 N2 DC	 [0.967, 0.833, 0.958, 0.947, 0.933, 0.909, 1.0, 0.967, 0.92, 1.0, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 N3 DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 1.0, 0.967, 1.0, 0.944, 0.933]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 Cluster DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 1.0, 1.0, 0.967, 0.944, 0.867, 0.963]
Data: Breast	 ECOC: Self_Adaption_ECOC N2 N3 DC	 [0.933, 0.947, 0.909, 1.0, 1.0, 1.0, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC N2 Cluster DC	 [0.933, 0.947, 0.909, 1.0, 1.0, 1.0, 1.0, 1.0, 0.933, 1.0, 0.967]
Data: Breast	 ECOC: Self_Adaption_ECOC N3 Cluster DC	 [1.0, 1.0, 0.889, 0.867, 1.0, 1.0, 1.0, 1.0, 0.933, 0.947, 0.957]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F2 F3 DC	 [0.933, 0.875, 0.955, 1.0, 0.947, 0.923, 0.958, 0.967, 0.889, 0.727, 0.96, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F2 N2 DC	 [0.933, 0.875, 0.955, 1.0, 0.947, 0.923, 1.0, 0.967, 0.92, 0.967, 0.96, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F2 N3 DC	 [0.933, 0.875, 0.955, 1.0, 1.0, 0.923, 1.0, 0.967, 0.833, 0.967, 0.944, 0.889]
Data: Breast	 ECOC: Self_Adaption_ECOC F1 F2 Cluster DC	 [0.933, 0.875, 0.955, 1.0, 0.923, 1.0, 1.0, 0.967, 0.967, 0.889, 0.95]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 F3 N2 DC	 [1.0, 1.0, 0.923, 1.0, 0.947, 0.958, 0.967, 1.0, 1.0, 0.867, 0.963]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 F3 N3 DC	 [1.0, 1.0, 0.923, 1.0, 0.947, 1.0, 0.958, 1.0, 1.0, 1.0, 0.955]
Data: Breast	 ECOC: Self_Adaption_ECOC F2 F3 Cluster DC	 [1.0, 1.0, 0.923, 1.0, 0.947, 0.958, 1.0, 1.0, 1.0, 0.867, 0.913]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 N2 N3 DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 0.933, 1.0, 0.967, 0.944, 0.933, 0.923, 0.963]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 N2 Cluster DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 1.0, 0.933, 0.967, 0.933, 0.867, 1.0]
Data: Breast	 ECOC: Self_Adaption_ECOC F3 N3 Cluster DC	 [0.967, 0.833, 0.958, 0.947, 1.0, 1.0, 1.0, 0.967, 1.0, 1.0, 1.0, 0.933]
Data: Cancers	 ECOC: Self_Adaption_ECOC F1 F1 DC	 [0.946, 0.9, 0.944, 0.615, 0.714, 0.739, 0.935, 0.882, 1.0, 0.789, 0.986, 0.866, 0.867, 0.895, 0.913, 0.964, 0.98, 0.902]
