PR,PR,PR,PR,PR,PR,PR,PR,PR,PR,BR,BR,BR,BR,BR,BR,BR,BR,BR,BR,BR,BR,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,KI,KI,KI,KI,KI,KI,KI,KI,KI,KI,LI,LI,LI,LI,LI,LI,OV,OV,OV,OV,OV,OV,OV,OV,OV,LU_A,LU_A,LU_A,LU_A,LU_A,LU_A,LU_A,LU_A,LU_A,LU_S,LU_S,LU_S,LU_S,LU_S,LU_S,LU_S,LU_S
-1.326053409624614,-0.5737383041642439,-0.3629603651343988,-0.2283867579076515,0.17695543253435828,-0.18136706381637838,-0.06787125049261564,-0.993672813462166,-0.5656314603554037,-1.0439352450769752,0.5093360286968063,0.4769086534614455,-0.28837740209306895,0.6860652237295225,2.8505925206898546,0.4201607467995641,-0.17650295753107426,0.7655122930561564,1.9166841139114643,0.2855871395728169,0.6844438549677545,0.5498702477410072,-0.330532989899038,0.6358027921147134,0.2628879769080643,-0.5542818790230274,-0.2608141331430123,0.5271710850762548,0.11534341958717279,0.3536846275670745,-0.25757139561947623,0.2450529205286159,-0.8347786748088981,-0.2559500268577082,-0.03868661278079094,-1.2920046656274853,0.9292705379947285,-0.2283867579076515,0.12020752587247689,-0.08570630687206407,-2.159436953173386,0.4055684279436518,-0.3110765647578215,1.861557576011351,0.49474370984089394,-1.0390711387916711,-0.15542516362808975,-1.1963439086831709,-0.4229510093198162,-1.1298677894506812,-0.6937195925350788,-1.0277215574592948,1.4270307478575164,-0.7731666618617127,0.36341284013768277,-1.9292025890023246,-1.8335418320580104,-1.4346851166630725,-1.3422670972422943,-1.8870470011963556,0.8660371562857749,0.22073238910209533,-0.12299778839272897,-0.01923018763957447,-0.027337031448414664,0.2320819704344716,-0.5867092542583882,1.6491582682197379,2.2166373348385515,1.3167776720572897,-0.2202799140988113,-0.5915733605436923,-0.9093616378502279,-0.15218242610455368,-1.160673795924274,-0.45699975331694503,0.7314635490590277,1.3459623097691145,-0.9028761628031557,1.485400023281166,3.095419203716829,0.12020752587247689,0.22721786414916748,0.5758121479292959,-0.032201137733718785,1.3183990408190578
-0.7962117011241111,-0.9692137382556765,-0.7789114974109546,-1.0038141456819896,-0.6751102751320154,-0.9519135345425199,-0.2945057934425716,-0.1907045711636324,-0.3291062008688847,-1.0903151642477722,1.4874151890125515,-0.31180599715572815,2.5254274118019433,0.5186037810757855,-0.25990538601625857,3.096334134336109,0.7089060219205073,1.2971129481678296,-0.0869033488846932,0.501303577362629,0.985709281331012,0.3110013365179071,-0.0350027377452236,-0.41560721943466733,-0.8135119048372677,-2.1975282018897904,0.016897873394246008,0.6570054107810378,-0.3464064045820412,-0.8481123122635807,-0.6232096639925457,-0.4502076268609804,0.24180052166528096,-0.6924104788451719,0.9338086701915423,1.9891210966940909,-0.5367086454267631,-0.15610416373731933,-0.6751102751320154,-0.467507830574137,-3.99674938805807,0.05149828082055908,-0.2945057934425716,0.501303577362629,0.08609868824687214,-0.8654125159767373,-0.15610416373731933,-0.36370660829519774,-1.3325180162319636,-0.3291062008688847,-0.9000129234030503,-0.13880396002416281,1.0722102998967946,-0.39830701572151084,0.7089060219205073,0.9511088739046989,0.8127072441994466,0.5186037810757855,1.4874151890125515,-0.8481123122635807,0.48400337364947243,-0.3464064045820412,1.5566160038651775,2.0756221152598737,-0.13880396002416281,0.05149828082055908,1.764218448423056,0.34560174394422016,-0.39830701572151084,-0.7097106825583285,-0.15610416373731933,-0.7962117011241111,0.3283015402310636,-0.24260518230310202,1.0376098924704815,0.3110013365179071,-1.021114349395146,0.10339889196002869,-0.6578100714188588,1.089510503609951,-0.7962117011241111,-0.7443110899846415,0.5359039847889421,0.016897873394246008,-0.12150375631100627,0.5878045959284116
-0.1948189403329458,-0.14711507007068203,-0.12844833822892665,-0.5888943903255596,0.06236714282012844,0.32992363255195567,0.16399712729190777,0.22414548544867513,-0.27985627427872034,-0.5702276584838042,0.2428122172904305,-0.9560067832134155,-0.7797098713746147,-0.7734876274273629,-0.1948189403329458,0.033330004399620056,0.9604443525401377,-0.7589690582171087,1.0973337193796773,0.1183673383453946,-0.7942284405848689,-0.3607454455929937,0.4232572917607326,-0.9083029129511517,-0.9933402468969263,-0.46444951138052365,-0.5432646013790464,-0.6345241792720727,-0.44578277953876827,-0.4354123729600152,-0.9643031084764179,0.16399712729190777,-0.13259650086042785,-0.7755617087431135,-0.12015201296592425,-0.7776357900588641,-0.8211914976896266,-0.5805980650625572,-0.40015299059225506,-0.16163363928093621,0.010515109926363467,-0.39807890927650447,2.0887445883084634,-0.6407464232193245,-0.5909684716413102,-0.5080052190112863,0.6576284804405502,-0.5826721463783078,0.2905160875526943,-0.230078322700706,-0.08281854928241347,0.16814528992340896,-0.8232655790053772,-0.8315619042683796,1.3296308267437442,-0.8896361811093964,-0.3814862587504997,0.3942201533402242,-0.7859321153218665,-0.5121533816427875,0.033330004399620056,-0.3814862587504997,-0.11185568770292185,-0.22178199743770358,0.2594048678164353,-0.3731899334874973,-0.576449902431056,-0.049633248230403895,-0.014373865862643716,0.2988124128156967,0.03955224834687185,1.6282985362118305,-0.725783757165099,0.2905160875526943,3.015858936448981,-0.049633248230403895,0.7074064320185647,0.020885516505116462,0.029181841768118857,4.602531142998189,4.3577895477396185,0.19096018439666557,-0.8128951724266242,0.002218784663361073,2.49319044487983,-0.46859767401202485
-0.3046634238936697,-0.6319987049700838,0.39270304448651694,-0.6604626424549894,-0.17657570521159457,0.1080636696374612,-0.5181429550304615,0.036903825925197246,-0.7743183923946118,-0.3758232676059336,1.3177810127459482,1.27508510651859,1.2181572315487788,0.42116698197142255,-0.3758232676059336,4.23533460494877,-0.3046634238936697,-1.1443495796983842,0.43539895071387535,0.3784710757440642,0.16499154460727233,-0.888174142334234,0.7200383255629311,-0.6746946111974422,-0.06271995527197227,1.2323892002912316,-0.5750708300002727,0.6773424193355727,-0.24773554892385852,-0.6319987049700838,0.6631104505931199,0.17922351334972514,0.00843988844029167,-0.3188953926361225,0.2219194195770835,1.9724515748987763,-0.5039109862880087,0.15075957586481956,0.05113579466765004,-0.11964783024178342,-0.8312462673644229,0.5065587944261393,0.1080636696374612,1.3035490440034954,-1.0447257985012146,-0.20503964269650016,-0.6889265799398949,-0.5039109862880087,-1.0589577672436674,-0.6462306737125366,-0.06271995527197227,-0.24773554892385852,-0.8170142986219701,-0.1623437364691418,1.1185334503516091,-0.9451020173040452,0.19345548209217792,-0.2619675176663113,1.7589720437619847,-1.6851643919115902,0.6915743880780255,-0.06271995527197227,1.6451162938223625,1.4885646376553816,1.203925262806326,0.05113579466765004,3.5806640427959415,1.3035490440034954,0.26461532580444186,-0.6462306737125366,-0.5323749237729143,-0.959333986046498,-0.9451020173040452,-0.4612150800606504,0.20768745083463072,-1.0447257985012146,-0.8597102048493285,-0.005792080302161117,-0.8027823298795173,-0.888174142334234,-0.19080767395404738,-1.4716848607747983,-1.1870454859257427,-0.148111767726689,-1.1158856422134786,-1.5143807670021567
0.05154855145356419,-0.18075758435463787,-0.04524567179985334,-0.18075758435463787,-0.2388341183066884,0.05154855145356419,-0.006527982498486328,-0.645369855971042,-0.4324225648135235,-0.39370487551215644,0.28385468726176627,2.2778156862821675,1.0582084732891066,-0.08396336110122035,-0.3162694969094224,1.8325622593164466,1.5615384342068774,1.426026521652093,0.845261182131588,-0.37434603086147294,0.22577815330971573,0.2644958426110828,-1.5165178652517999,0.22577815330971573,0.7484669588781704,1.8906387932684972,-0.2388341183066884,1.2905146090973085,1.0582084732891066,-1.0519055936353956,0.16770161935766523,-0.8195994578271936,-0.47114025411489047,-0.8195994578271936,-0.08396336110122035,0.07090739610424769,-0.7421640792244596,0.24513699796039926,-0.06460451645053684,0.16770161935766523,0.4968019784192848,-1.477800175950433,-0.2775518076080554,-0.2388341183066884,-0.2001164290053214,-0.49049909876557396,0.032189706802880684,-0.6260110113203585,-0.5098579434162575,-0.16139873970395438,-0.2775518076080554,-0.04524567179985334,-1.400364797347699,0.28385468726176627,-1.1680586615394968,-0.606652166669675,-0.9938290596833451,0.24513699796039926,0.012830862152197179,-1.0906232829367626,-0.3356283415601059,-0.16139873970395438,2.045509550473965,-1.2454940401422308,0.5161608230699684,-0.5872933220189915,4.658953578316239,0.3612900658645003,-0.8002406131765101,-0.7421640792244596,-1.2454940401422308,-0.39370487551215644,0.1289839300562982,-0.10332220575190386,-0.025886827149169834,1.8906387932684972,-0.25819296295737193,0.9033377160836384,-1.4197236419983823,-0.529216788066941,-0.2194752736560049,-0.3356283415601059,2.471404132789002,-1.0325467489847122,-0.9938290596833451,-1.0906232829367626
-0.5498481162732697,-0.041459304638724194,-0.787096228369391,-1.322599109957779,-0.7667606759040091,1.6735056199418095,-0.3329355566425303,-0.4346133189694394,-0.48884145887712427,-0.6786399485540212,2.2429010889725007,-0.2651503817579242,-1.2209213476308698,0.09411104513048794,0.26357398234200313,-0.3329355566425303,1.9310892845033127,1.3820293679380034,-0.5295125638078879,-0.5701836687386516,1.1312242208649608,-0.7803177108809304,-0.47528442390020303,-0.0007881997079605492,-1.1666932077231849,-0.4346133189694394,1.2396805006803306,-1.356491697400082,0.17545325499201522,-1.3429346624231608,-0.4481703539463606,2.5953839983724523,1.00921090607267,-0.6379688436232576,1.9310892845033127,-0.6379688436232576,-0.5905192212040333,-0.5837407037155727,-0.8684384382309183,-0.631190326134797,0.7516272415111668,-0.9768947180462879,0.731291689045785,-0.16347261943101513,0.7787413114650092,-0.2448148292925424,-0.39394221403867574,0.7177346540688638,-0.9904517530232092,-0.3736066615732939,-0.31260000417714845,-0.36004962659637274,-0.5769621862271122,-0.39394221403867574,-0.7803177108809304,0.7380702065342456,1.5989419275687426,1.714176724872573,2.161558879110973,-0.8887739906963,-1.1260221027924213,-0.3736066615732939,-0.509177011342506,0.28390953480738496,-0.7599821584155485,-0.4617273889232818,-0.9226665781386031,-0.6650829135771,-0.9023310256732213,-0.9362236131155243,0.19578880745739705,-0.27870741673484545,0.7245131715573244,-0.0482378221271848,0.9075331437457608,2.771625453072428,-0.8481028857655364,0.2296813948997001,0.5889428217881123,0.8194124163957729,-1.0379013754424333,-1.1395791377693425,1.7887404172456398,1.714176724872573,0.3449161922035304,-0.48884145887712427
0.11543822621862809,-0.18606284525203176,0.2596343908350306,-0.02001877690587126,0.3120693597864497,0.3382868442621592,0.5567658815597388,-0.29967194464677316,0.8145711455708827,0.43878720141904587,-0.42638978627936935,-2.270352861070941,-2.6505063859687295,-0.24723697569535402,-0.6667167273067068,1.0636372480901235,0.6179400120030611,0.735918692143754,0.7927232418411247,-0.8764566031123833,0.8058319840789796,-0.7715866652095451,0.1678731951700472,0.9369194064575274,0.9543977294413337,-0.5487380471660139,0.6878533039382866,-0.719151696258126,0.14602529144028922,-0.6754558887986101,0.48248300887856177,1.2908554468796063,0.2727431330728854,-0.8720870223664317,-0.8196520534150126,0.24215606785122426,-0.01564919615991967,-0.42638978627936935,-0.9463698950476087,0.7402882728897057,-0.18606284525203176,-0.933261152809754,0.43878720141904587,-0.03749709988967763,0.3950913939595299,0.1547644529321924,0.2508952293431274,0.277112713818837,-0.024388357651822852,0.9500281486953821,0.49996133186236813,0.7315491113978025,-1.510045811275364,0.5873529467813999,-1.981960531838136,-2.169852503914054,-1.199805578312801,-2.89957248848797,-3.3015739171155167,-1.4576108423239449,0.5261788163380777,0.12417738771053127,-0.13799745704656424,1.0417893443603656,-0.5880642738795783,0.14602529144028922,-1.7547423330486531,-1.3527409044211067,0.06300325726720898,0.6572662387166255,1.5355519686528956,0.6791141424463834,0.6354183349868675,0.9893543754089464,1.1204417977874943,1.6622698102854916,0.6528966579706739,0.5523963008137872,0.7402882728897057,1.0636372480901235,0.5655050430516421,0.29896061754859493,1.0985938940577362,0.13728612994838604,0.4650046858947554,1.1597680245010586
2.1646843151559296,0.6534541780933532,0.5934190082648398,-0.023494116179883152,1.2662269459981785,0.599629543074686,-0.011073046560190742,0.4215942118590948,0.2580501285331448,-0.992337546515891,-0.6197054579251188,1.2889989069676147,0.25597995026319603,0.11313764963673334,-0.9323023766873777,-1.5140224705429721,-0.8267232849199923,-0.696302053913222,0.7093489913819689,0.4629977772580695,1.0861214365126386,-0.28019622165352626,-0.20359962566542308,-0.17461712988614078,1.363525324685769,-0.06282750330890911,-0.20773998220532056,1.0944021495924336,-0.32574014359239845,-0.1042310687078838,-1.4933206878434848,-1.0523727163444043,0.8169982614193032,3.539282686401889,0.591348829994891,0.22078691967406755,0.0013480230595016658,0.12141836271652828,-0.7542670454717865,0.1648921063854517,-0.3857753134209117,-0.41682798747014277,0.08415515385745105,0.06759372769786118,-0.7956706108707612,-0.27812604338357755,-0.9757761203563011,0.8232087962291493,-0.35679281764162946,-0.36300335245147564,-1.2593905433392778,-0.49963511826809215,-1.0254603988350708,0.40503278569950496,-0.6776704494836834,-1.499531222653331,-0.9447234463070701,0.2062956717844264,-0.6155651013852212,-0.7542670454717865,1.8438066833138755,1.332472650636538,3.974020123091124,0.11934818444657955,-0.3340208566721934,1.0902617930525362,0.9453493141561247,-0.7356354410422479,-0.5513895750168105,-0.44167012670952754,-0.9778462986262498,-0.9819866551661474,-0.921951485337634,-0.0007221552104470689,-0.7211441931526068,-1.4664083703341513,-0.9136707722578391,-0.9012497026381466,0.0034182013294504006,0.13797978887611817,1.9825086274004409,-1.0275305771050196,0.8708228964379703,-0.04212572060942176,-0.648687953704401,0.11520782790668208
0.4823229566877494,0.4753121777635166,0.07569777908224778,0.26999650926812785,0.2679934295754899,0.068687000158015,-0.6263816531873497,0.22492721618377423,0.07669931892856675,0.6786247665662674,-0.3339320180622107,0.5093645325383616,-1.4196012114719736,-0.20172875834810675,-0.26482576866620183,-1.439632008398353,-0.8086619052174022,-1.2573517563683005,-0.8827758538450059,-0.7575833730551348,1.4137550137643908,-0.651420149345324,-0.22376263496712406,-0.7405571956677123,-0.2528072905103742,-0.3960274885339868,0.7196879002653451,0.16783944494359296,-0.1316209691057789,0.7297032987285348,-1.011974494020153,-0.8777681546134111,-0.3830074705318402,1.6581307362662194,1.63809993933984,4.784938136474042,0.5193799310015512,-0.5682923421008496,1.085249944171769,2.8089000196867153,0.3561289360515592,-0.9649021212431614,0.0025853703009630163,2.517451924407895,0.041645424307402826,-0.5562738639450219,1.4878689623919947,-0.09055783540670113,0.7397186971917245,-0.355965894681228,-0.7055033010465483,-0.30388582267264164,1.2695332758944593,-0.6063508562609704,-0.6233770336483929,-1.4135919723940598,-0.24078881235454655,-0.14664406680056344,-1.5477983118008016,-0.6634386275011517,0.9991175173883375,0.39418745021168006,0.19688410048684307,-1.0249945120222996,0.2910288460408262,0.2159133575669035,-0.4581229590057629,-0.977922139245308,0.7337094581138107,-1.0039621752496013,-0.8627450569186266,0.3401042985104557,-0.8286927021437815,-0.4130536659214093,-0.847721959223842,-1.1541931521974467,0.1508132675561705,-1.1782301085091018,-0.23177495373767582,0.8398726818236214,0.07469623923592882,-0.46012603869840085,-0.7225294784339709,0.9149881702975442,0.6345570133282327,0.756744874579147
-0.9493561279786531,-0.6426520445595542,-0.05991428606326596,-0.3972887778242749,-0.5506408195338244,-0.4893000028500046,-0.673322452901464,-0.7039928612433739,-0.980026536320563,-0.9493561279786531,1.3202540893226797,1.2895836809807697,2.056343889528517,-0.18259591943090558,0.21611938901392316,1.6269581727417786,-0.3972887778242749,0.0014265306205538425,0.0014265306205538425,-0.8880153112948334,-0.4279591861661848,0.15477857233010336,-0.05991428606326596,0.9828795975616708,-0.05991428606326596,2.4550591979733456,-0.7960040862691036,-0.7039928612433739,1.1055612309293104,0.6148346974587519,2.087014297870427,-1.317401028081572,-1.1947193947139323,-1.010696944662473,-0.366618369482365,0.36947143072347266,0.21611938901392316,-1.4707530697911215,-0.4893000028500046,-0.8880153112948334,-1.010696944662473,0.4614826557492024,-0.15192551108899566,0.9522091892197608,0.09343775564628355,1.1055612309293104,-0.8880153112948334,-0.12125510274708577,0.21611938901392316,0.15477857233010336,-0.7653336779271938,0.032096938962463746,-0.02924387772135606,0.6455051058006618,0.8295275558521212,0.5228234724330222,0.7988571475102113,0.4001418390653826,2.4550591979733456,0.5228234724330222,1.0748908225874003,-0.3359479611404551,1.6576285810836886,0.30813061403965286,-0.4586295945080947,-0.3052775527985452,4.172602065120301,0.21611938901392316,0.30813061403965286,-0.8573449029529234,-1.1027081696882026,-1.2560602113977521,-1.2253898030558423,-0.8266744946110135,-1.010696944662473,0.49215306409111226,-0.5506408195338244,0.6455051058006618,-0.5813112278757343,-0.5506408195338244,-0.7653336779271938,-0.6119816362176442,0.24678979735583306,-1.2253898030558423,-0.24393673611472538,-1.286730619739662
