B_cell,T_cell,T_cell,B_cell,B_cell,T_cell,B_cell,B_cell,T_cell,T_cell,T_cell,B_cell,B_cell,T_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,B_cell,T_cell,B_cell,B_cell,B_cell,B_cell,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML
-2.1711948789526763,0.9037926957032824,-0.30510743259154044,-0.15906580635458198,0.0843369040403488,0.14113086979916598,-2.8121553496593275,0.2547188013168003,-0.2888805852318784,1.163422253457875,0.05188320932102469,0.01942951460170059,1.5609800137695955,-0.28076716155204734,-0.12661211163525787,1.3987115401729748,-0.2726537378722163,1.5447531664099334,1.0579477456200719,0.6522765616285205,1.066061169299903,-0.11849868795542684,-0.3294477036310335,-0.12661211163525787,-0.24831346683272326,0.7171839510671688,0.5630289011503793,-0.03736445115711659,-0.2726537378722163,-0.5160564482671471,0.15735771715882801,1.1958759481771992,-0.9460679032981915,1.1471954060982132,-0.6377578034646125,-0.37001482203018865,-1.124563224254474,-2.5362989445450723
0.09767130950262187,-0.40748691885120325,0.08597783199443147,-0.2648264932512804,0.1958965205714212,-0.32797127179550856,0.4718625897647145,0.18888043406650695,0.13275174202719306,-0.8284521091460575,-0.07071476661531984,0.022833053450203335,-1.8598168253684504,0.1865417385648689,-0.0403117250940248,-0.39579344134301286,-0.7582912440969152,-0.515066911926555,-0.5852277769756973,-1.349981206011349,-0.3256325762938705,0.4718625897647145,0.24267043060418278,0.16315478354848809,0.40637911571884827,-1.0669990503131417,-0.28587475276602314,-0.4940186524118122,0.427427375233591,0.027510444453479495,2.520559849199672,4.566918413132991,-0.1408756316644622,0.18888043406650695,-0.28119736176274696,-0.4823251749036218,-0.24845562473981386,0.33154085966642977
-1.4215207276533892,0.9267665047078198,1.4797271068234563,0.7759590677671918,0.7975029873301387,0.20863585260959078,0.4168937417180772,-0.897285351621682,-0.4448630407997977,-0.02116595606184253,-0.31559952342211645,0.115278867836821,1.5156336394283678,-0.8757414320587351,0.9195851981868376,-0.02834726258282482,0.33071806346628974,0.021921883064051215,0.40971243519709494,-1.536421631989106,-0.6100330907823904,-0.4089565081948862,0.23017977217253766,2.679005295827499,0.21581715913057306,1.1134804742533595,1.3935514285716688,-0.746477914681054,-0.7249339951181071,-1.0983619342091862,-0.7823844472859653,1.0632113286064835,-1.809311279786433,0.9626730373127314,-0.7536592212020362,-0.3012369103801519,-1.4287020341743715,-1.3712515820065132
-0.57777543705121,0.9278662453514096,-1.059407214419195,-0.7860486380752035,1.283666297100732,0.1772149166607664,-0.9986608641205302,-2.3047073955418225,-1.3284267657418531,0.8107125697754133,-0.34346808589921735,-0.10048268470455829,0.1772149166607664,0.17287589163943318,1.6481443988927207,0.10779051631943522,0.5460320434740882,0.18155394168209957,-0.14387293491789027,1.704551724170052,1.1187833462900705,-0.0787875595978923,0.1294856414261012,1.6655004989780533,0.07741734117010282,1.066715046034072,-2.2569781203071577,-0.10048268470455829,-0.6385217873498749,-0.7860486380752035,1.435532172847394,-0.2740436855578862,-0.6038095871792092,1.1361394463754033,0.7022369442420833,-0.9769657390138643,-0.37818028606988296,-1.3327657907631865
0.6749037485155821,0.2057633379620677,-1.8584544684733952,-0.3259291273319152,0.17448731059183342,0.2683153927025363,1.7695647064737823,1.0502160769583935,0.8625599127369878,-0.5448613189235552,-0.5761373462937894,-0.45103323681285235,-0.4197572094426181,-0.45103323681285235,1.112768131698862,-0.4197572094426181,1.3004242959202679,0.7687318306262849,-0.8576215926258981,-0.8888976199961324,-0.9827257021068352,0.8938359401072221,1.7070126517333135,-0.5448613189235552,-1.0765537842175381,-0.8888976199961324,3.1144338833938567,0.29959142007277056,-0.7012414557747266,0.5497996390346449,-0.5135852915533209,0.2057633379620677,-0.6074133736640237,-0.7950695378854294,0.7374558032560506,-0.9201736473663666,-0.45103323681285235,-1.4205900852901152
1.6499632261997161,0.9310532996334817,-0.8989480134392237,-0.8211555213854148,-0.19076808577696305,-0.8592470174945213,-0.7927210242898847,0.37255685668165345,0.11610988287668327,-0.8141810220978319,-0.8624660171657134,-0.05396059975129905,1.3860052531619644,-0.8490535185357463,-0.736388530044023,0.4219148516399322,3.2288825649194384,-0.5926065447307761,1.4026367514631237,1.5265682388040194,-0.8640755170013094,-0.8533455180973357,-0.8072065228102491,-0.7165380320716718,0.35592535838049427,2.2712301627397906,-0.6982970339349166,-0.43970406034915166,-0.5078395533893844,-0.7809180254955136,-0.6494755389218365,-0.04752260040891486,0.587693334706325,-0.2133010834753077,-0.8801705153572699,-0.06093509903888192,0.06567888802800712,0.6746063258285115
0.652569650122293,-0.6777518294525592,1.0430055165930339,2.1007317730319506,3.149939428747869,-0.3114519983636458,0.4722592681521689,-0.737382034513545,1.666283136159053,-0.8623215117841821,0.2763314515232152,-0.8694203457200138,0.36009769196602875,-0.5116391153540985,0.6781254522912868,-0.5939855890097456,-0.3043531644278141,-0.12262301567052376,-0.3866996380834613,1.8068400480885198,-1.6062793082593396,-0.44349030957011454,-0.7175052994932164,1.2360937996476549,-0.938988918291164,-1.3862154562485582,-0.6465169601348999,-0.16805555285984636,0.18262684357023737,0.2564547165028866,-0.80127153993603,-0.7288634337905471,0.32460352228687045,-0.9063342821863384,0.8257811981565852,-0.2575008604513252,-0.8254075753178576,-0.22768575792083226
0.2929185624301532,-0.21356707885119083,1.5414645618678848,0.8111829395552493,0.2693610907426488,-0.9674061728513308,0.13979499646137475,0.5638294868364535,0.9996427130552844,-1.1205297388201092,-0.8849550219450655,-1.3914406632264094,-0.7082739842887826,0.41070592086767505,-0.7200527201325349,0.13979499646137475,2.801789297149369,0.045565109711357264,-0.9320699653200742,-0.4020268523512258,-1.8979263045077535,0.9171915621490191,-0.5787078900075087,0.5284932793051969,-1.8154751536014881,-0.04866477703866023,1.8241542221179374,0.7051743169614797,0.6816168452739754,0.5756082226802056,-0.35491190897621705,-0.1664521354761821,1.3176685808365933,-1.7683602102264795,-0.4255843240387302,-0.36669064481996927,0.31647603411765757,-0.11933719210117334
-0.16257689767471808,0.9043236100577988,2.807068065860051,0.5192293439531626,0.8437186108019872,0.23893122239503384,0.3134248673136356,-0.7711520985351596,2.602526193371687,-0.17267773088402003,0.7578615285229208,-0.22444450108169242,-0.5539841845351681,-0.02495304519797921,0.2818597635345671,-0.6259526211514443,-0.4454002275351723,-0.5514589762328426,-1.180235843511888,1.4699702697787072,-1.821638752302561,-0.7105470992793481,-0.49969220603517017,0.28438497183689254,-0.8860490762909692,-1.014834699709569,-0.8645848057212026,-0.6398412668142345,-1.1436203231281685,0.21494174352294176,1.8487515151275298,-0.300200750151457,-0.3166146041165726,-0.965593137814222,0.9371513179880301,0.8045778821159423,-0.8519587642095752,-0.10070929426774372
-0.4873679069567448,0.04800626064242021,-0.7947123365044136,0.9303822035373404,-0.1403661316609897,-0.903770037311651,-0.09079444947588183,-0.9136843737486725,-1.1417141118001688,-0.6955689721341979,-0.8541983551265431,-1.161542784674212,-0.20976648672014073,-0.5171109162678096,0.33552201731604586,-0.9533417194967588,-0.07096577660183868,-0.24942383246822702,-0.22959515959418386,-1.0128277381188882,-0.7550549907563273,-0.49728224339376637,-0.8046266729414352,0.4346653816862616,-1.1417141118001688,-0.07096577660183868,-1.111971102489104,2.288646295409296,1.6937861091880015,1.5748140719437427,1.8524154921803468,-0.5369395891418527,1.7136147820620447,0.6527807833007363,2.0011305387356706,0.7221811383598873,1.336869997455225,-0.23950949603120544
